hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	3.2379375869291818	0.040733558184489656	1	FALSE
HALLMARK_ALLOGRAFT_REJECTION	1.009200065650628	0.4066080213299856	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	1.732323228401692	0.18832281447354215	1	FALSE
HALLMARK_ANGIOGENESIS	0.5025582635785533	0.6842718780680617	1	FALSE
HALLMARK_APICAL_JUNCTION	0.5003080597932128	0.6857681018965738	1	FALSE
HALLMARK_APICAL_SURFACE	2.539793349079226	0.08143874753735565	1	FALSE
HALLMARK_APOPTOSIS	0.4372874411638818	0.7284375766395578	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	1.9322125898273366	0.15254480587359484	1	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.7617809980865456	0.5270491868219767	1	FALSE
HALLMARK_COAGULATION	0.5421118115014567	0.658308323591748	1	FALSE
HALLMARK_COMPLEMENT	0.8871954444111133	0.4624542987417104	1	FALSE
HALLMARK_DNA_REPAIR	4.30049951006148	0.015089963004330652	0.7544981502165325	FALSE
HALLMARK_E2F_TARGETS	2.9554923477575956	0.05370413379601077	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.23144242247760644	0.8735276472044825	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.24020355288574377	0.8673878791890972	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	0.983563630231497	0.41779210929383515	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	2.6089768128655724	0.07592805866507567	1	FALSE
HALLMARK_G2M_CHECKPOINT	2.4255588285825116	0.0914870341843894	1	FALSE
HALLMARK_GLYCOLYSIS	1.6917886246903804	0.19658307305611464	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	1.5930273868616325	0.21830950331334864	1	FALSE
HALLMARK_HEME_METABOLISM	1.5017458951483802	0.24058023836084158	1	FALSE
HALLMARK_HYPOXIA	0.11955526239645288	0.9476773552748816	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	0.5198552471307045	0.6728384045628404	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.49551479671249793	0.6889619171074811	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	0.3283500490521394	0.8048661897399465	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.7521531273413312	0.5323192706319186	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.7259129812311118	0.5469100996345094	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	0.06673557885039673	0.9770070384742002	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	1.0431397260457036	0.39223744723523885	1	FALSE
HALLMARK_MITOTIC_SPINDLE	4.605264831593347	0.01150190209976615	0.5750951049883075	FALSE
HALLMARK_MTORC1_SIGNALING	0.9053701160276377	0.45370788914824467	1	FALSE
HALLMARK_MYC_TARGETS_V1	2.045821632519994	0.13544159932296626	1	FALSE
HALLMARK_MYC_TARGETS_V2	1.0554812858593567	0.38713290465610284	1	FALSE
HALLMARK_MYOGENESIS	0.2447225395839439	0.8642115203055492	1	FALSE
HALLMARK_NOTCH_SIGNALING	1.9096818932556254	0.15619695281810797	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	4.264151916222804	0.01559262343289529	0.7796311716447646	FALSE
HALLMARK_P53_PATHWAY	0.6243237341139285	0.6065266562963942	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	1.904901517099002	0.15698349674027443	1	FALSE
HALLMARK_PEROXISOME	4.107911702137922	0.017968161413815863	0.8984080706907932	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.6519088470712043	0.5898506190588997	1	FALSE
HALLMARK_PROTEIN_SECRETION	2.9628677348100654	0.053314292930566366	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.5047999964933754	0.6827832821310098	1	FALSE
HALLMARK_SPERMATOGENESIS	2.6141861358862544	0.07552946793765275	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	0.9583370119736391	0.42907928476008506	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.245842993966812	0.8634230528337274	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.8918790447606061	0.46018574410172586	1	FALSE
HALLMARK_UV_RESPONSE_DN	0.4034782110061802	0.7518678538111536	1	FALSE
HALLMARK_UV_RESPONSE_UP	0.3955117746737459	0.7574344325888333	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.6550972349620414	0.5879463939207269	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	1.4694595601528873	0.2490011356948144	1	FALSE
