hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Progressive-Diagnosis	0.32383723053493607	0.35391515477340707	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.10880057278717631	0.8742502243190781	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Progressive	-0.43263780332211244	0.2997660949883748	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Progressive-Diagnosis	-0.015547367913610333	0.9404212927743142	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	0.2096305071265281	0.006690840555663935	0.33454202778319675	TRUE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Progressive	0.22517787504013842	0.01312697589415901	0.6563487947079505	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Progressive-Diagnosis	0.24390730014481396	0.1749950840552934	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.06516618164398619	0.8533919695543167	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Progressive	-0.3090734817888001	0.1591211085826051	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Progressive-Diagnosis	-0.21048823508689762	0.125711326336581	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	0.3590332126596829	0.014635197251459342	0.7317598625729671	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Progressive	0.5695214477465805	0.003771228170941665	0.18856140854708325	TRUE	FALSE
HALLMARK_APICAL_JUNCTION	Progressive-Diagnosis	-0.029501037511643763	0.849944145368963	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Diagnosis	0.1912454568585027	0.021927569558451987	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Progressive	0.22074649437014643	0.02870058653674512	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Progressive-Diagnosis	-0.07259251446284122	0.7986317202278919	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Diagnosis	-0.015205180125096127	0.9898672399383783	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Progressive	0.057387334337745094	0.9089171951317638	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Progressive-Diagnosis	0.05127309839731592	0.9171177152419226	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Diagnosis	0.12702597264901377	0.6069613716641697	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Progressive	0.07575287425169785	0.8823340374817953	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Progressive-Diagnosis	0.049552865741295665	0.9073955740570385	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Diagnosis	-0.020827525211569053	0.9827786983683666	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Progressive	-0.07038039095286472	0.8780493382908936	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Progressive-Diagnosis	0.22692189200189317	0.5138095499031227	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Diagnosis	-0.14892870034101424	0.7386651536647274	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Progressive	-0.3758505923429074	0.32177312053664064	1	FALSE	FALSE
HALLMARK_COAGULATION	Progressive-Diagnosis	0.022972458156260367	0.9535495205830214	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Diagnosis	0.40551112413382856	0.0030975129780257404	0.15487564890128702	TRUE	FALSE
HALLMARK_COAGULATION	Deceased-Progressive	0.3825386659775682	0.012452139949610475	0.6226069974805237	FALSE	FALSE
HALLMARK_COMPLEMENT	Progressive-Diagnosis	-0.023217352909729372	0.9540522761902721	1	FALSE	FALSE
