hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	0.8028446863179425	0.5015387090843457	1	FALSE
HALLMARK_ALLOGRAFT_REJECTION	1.380022730078357	0.2666108505394026	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	0.533358887729726	0.6627178338452566	1	FALSE
HALLMARK_ANGIOGENESIS	1.5708670764036214	0.2155856197193844	1	FALSE
HALLMARK_APICAL_JUNCTION	0.9566642236617272	0.42505105335003157	1	FALSE
HALLMARK_APICAL_SURFACE	1.6957566054683704	0.1875872888815839	1	FALSE
HALLMARK_APOPTOSIS	0.8546714601365294	0.4745203823211567	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	6.1553802634584915	0.0020010711937393	0.100053559686965	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	2.202984421005523	0.10688479541232968	1	FALSE
HALLMARK_COAGULATION	0.9181524606574477	0.4431625143824508	1	FALSE
HALLMARK_COMPLEMENT	2.9841875415995895	0.0457450760711663	1	FALSE
HALLMARK_DNA_REPAIR	1.461201623718439	0.24358977905615667	1	FALSE
HALLMARK_E2F_TARGETS	2.971159835163562	0.046386591522090945	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.3601226000607485	0.7821762636458155	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.7137586760776067	0.5510082102644953	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	0.3760995836839434	0.7708216736472033	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	0.8287939280299584	0.4878500226573954	1	FALSE
HALLMARK_G2M_CHECKPOINT	2.5949432247555415	0.06959165064465223	1	FALSE
HALLMARK_GLYCOLYSIS	4.011282299519247	0.01568032855667751	0.7840164278338755	FALSE
HALLMARK_HEDGEHOG_SIGNALING	9.207092870149387	1.5399795840257384e-4	0.007699897920128692	TRUE
HALLMARK_HEME_METABOLISM	0.931077197803814	0.4370083458663563	1	FALSE
HALLMARK_HYPOXIA	0.9150915062031321	0.4446313067223312	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	1.0663301689070055	0.37711015023705907	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.5420764305068564	0.22261161108597438	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	1.7618934214122925	0.17427156617366285	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.13676575779983086	0.9373415519966661	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5006309557764101	0.6845190621889858	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	2.2658946035869154	0.09973173215716488	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	1.4814278184783234	0.23816629765327724	1	FALSE
HALLMARK_MITOTIC_SPINDLE	0.7532649088539443	0.5285962620788647	1	FALSE
HALLMARK_MTORC1_SIGNALING	3.2456813659560826	0.03465129564994627	1	FALSE
HALLMARK_MYC_TARGETS_V1	3.8305958344930184	0.018854824912411562	0.9427412456205781	FALSE
HALLMARK_MYC_TARGETS_V2	3.4644289817925893	0.027540473747400627	1	FALSE
HALLMARK_MYOGENESIS	4.086871045158795	0.014523855866018603	0.7261927933009301	FALSE
HALLMARK_NOTCH_SIGNALING	0.267670269939715	0.848196868355203	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.5614090511063673	0.6443825416794602	1	FALSE
HALLMARK_P53_PATHWAY	1.2992863025153574	0.29161879474656494	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	4.503185267438344	0.009575723883277836	0.4787861941638918	FALSE
HALLMARK_PEROXISOME	1.6237973896160596	0.20324135137027333	1	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.9016986571716457	0.14918311482617136	1	FALSE
HALLMARK_PROTEIN_SECRETION	0.7866113344175003	0.510266989228725	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	3.0855981418682097	0.041057117710580585	1	FALSE
HALLMARK_SPERMATOGENESIS	1.1079406678057668	0.3602712669552499	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	0.6703855182619164	0.5764810762528519	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.8148149343334711	0.49518397404686476	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	4.564728967278452	0.00901079781162141	0.45053989058107047	FALSE
HALLMARK_UV_RESPONSE_DN	0.2241685787391914	0.87888440524365	1	FALSE
HALLMARK_UV_RESPONSE_UP	0.8209359346642274	0.4919611035261152	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	3.953999494127748	0.016621021055902636	0.8310510527951318	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	1.439984473635643	0.24941024347357355	1	FALSE
