hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Progressive-Diagnosis	-0.07568293137318291	0.95860002774582	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Diagnosis	-0.11382279385819127	0.901986971850766	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.4209799609797986	0.04070908282818897	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Progressive	-0.03813986248500836	0.9956274286993053	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Progressive	-0.34529702960661574	0.11611547383843213	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Recurrence	-0.30715716712160734	0.2569703795413697	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Progressive-Diagnosis	0.004516369303623258	0.9999288965976765	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Diagnosis	0.0644769251493168	0.8749105102382405	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	-0.07617252202230451	0.7480780466466449	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Progressive	0.05996055584569354	0.8963077845273684	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Progressive	-0.08068889132592777	0.7138897258256456	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Recurrence	-0.1406494471716213	0.3541630280629273	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Progressive-Diagnosis	-0.15546012681446622	0.731036874640412	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Diagnosis	-0.13437397820226837	0.8459917669307147	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.32880429886837753	0.13699407573157063	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Progressive	0.021086148612197833	0.9992252145828124	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Progressive	-0.1733441720539113	0.6379367648088081	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Recurrence	-0.19443032066610916	0.6247125553430258	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Progressive-Diagnosis	0.12782600702601593	0.8324867540179093	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Diagnosis	0.17046522730898828	0.7346556264457785	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	0.029799938989140407	0.9969322650963348	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Progressive	0.042639220282972345	0.9938588680826139	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Progressive	-0.09802606803687552	0.9075943613724515	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Recurrence	-0.14066528831984787	0.8192382260229689	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Progressive-Diagnosis	-0.008164012985085449	0.9998133659159201	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Diagnosis	-0.10345739813476112	0.793912449744874	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Diagnosis	-0.0877342000141226	0.8132479483446461	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Progressive	-0.09529338514967567	0.8308188922948622	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Progressive	-0.07957018702903715	0.8530130697315861	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Recurrence	0.01572319812063852	0.9989077011857901	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Progressive-Diagnosis	-0.03989834641681533	0.9666221791280081	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Recurrence-Diagnosis	-0.04171483643294899	0.9707519642220319	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Diagnosis	-0.21027015905525118	0.08431375150923515	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Recurrence-Progressive	-0.001816490016133654	0.9999973808659914	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Progressive	-0.17037181263843584	0.20419372126170843	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Recurrence	-0.1685553226223022	0.2859415898072457	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Progressive-Diagnosis	-0.08171851023163142	0.860562661790907	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Recurrence-Diagnosis	-0.008625941490711317	0.999840048916502	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Diagnosis	-0.09571104097966335	0.7788311627449074	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Recurrence-Progressive	0.0730925687409201	0.9176569378038001	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Progressive	-0.013992530748031924	0.9990169351803161	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Recurrence	-0.08708509948895202	0.8608472030238228	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Progressive-Diagnosis	-0.125277960954243	0.7989867891208566	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Recurrence-Diagnosis	-0.10780705363779498	0.8897310124644875	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Diagnosis	-0.31326896784837577	0.11502938355272785	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Recurrence-Progressive	0.01747090731644803	0.999424191266732	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Progressive	-0.18799100689413273	0.5045841101581079	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Recurrence	-0.20546191421058077	0.511106742338896	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Progressive-Diagnosis	-0.1582980504754221	0.7469555053857709	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Recurrence-Diagnosis	-0.046230678354530985	0.993041169362687	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Diagnosis	-0.20768071459350668	0.5332249405075967	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Recurrence-Progressive	0.1120673721208911	0.9141920559239269	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Progressive	-0.04938266411808459	0.9878872165168718	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Recurrence	-0.1614500362389757	0.7714161284250138	1	FALSE	FALSE
HALLMARK_COAGULATION	Progressive-Diagnosis	-0.0013058078564178316	0.999999177241554	1	FALSE	FALSE
HALLMARK_COAGULATION	Recurrence-Diagnosis	-0.005525796897234245	0.999952618221574	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Diagnosis	-0.10251510546597065	0.7179411258032569	1	FALSE	FALSE
HALLMARK_COAGULATION	Recurrence-Progressive	-0.004219989040816413	0.9999788867376593	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Progressive	-0.10120929760955281	0.7257417139535048	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Recurrence	-0.0969893085687364	0.8005501901147231	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Progressive-Diagnosis	-0.04220825879522084	0.9788904547802704	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Recurrence-Diagnosis	-0.030077470733662143	0.9939686140028104	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Diagnosis	-0.1573126990610473	0.44617775524415615	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Recurrence-Progressive	0.012130788061558692	0.9995950590967554	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Progressive	-0.11510444026582647	0.6887995044712456	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Recurrence	-0.12723522832738515	0.6864855071047116	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Progressive-Diagnosis	-0.1592556561081787	0.6797808871632058	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Recurrence-Diagnosis	-0.09992204063894844	0.9169505943466891	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Deceased-Diagnosis	-0.4663494102102483	0.012389348859309646	0.6194674429654823	FALSE	FALSE
HALLMARK_DNA_REPAIR	Recurrence-Progressive	0.059333615469230286	0.9806020969505415	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Deceased-Progressive	-0.30709375410206957	0.14358579493083767	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Deceased-Recurrence	-0.36642736957129984	0.10100298351127401	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Progressive-Diagnosis	-0.3407673234266622	0.4431049143214959	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Recurrence-Diagnosis	-0.09266000062723545	0.9812901884248564	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Deceased-Diagnosis	-0.5986995259737408	0.05124194280827876	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Recurrence-Progressive	0.24810732279942677	0.7456089458780978	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Deceased-Progressive	-0.2579322025470786	0.640763036095054	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Deceased-Recurrence	-0.5060395253465053	0.17834031860493338	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Progressive-Diagnosis	0.08217271967914674	0.9574245609671994	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Recurrence-Diagnosis	0.045364108585178586	0.9941054963755266	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Deceased-Diagnosis	-0.0431555958761356	0.9926822810683554	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Recurrence-Progressive	-0.03680861109396816	0.9968218110291862	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Deceased-Progressive	-0.12532831555528234	0.8568223516512185	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Deceased-Recurrence	-0.08851970446131419	0.9562217571460467	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Progressive-Diagnosis	0.01403048671837294	0.9992493034258998	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Recurrence-Diagnosis	-0.019369756424220244	0.998503384311995	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Deceased-Diagnosis	-0.06998038077293013	0.9133499733860839	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Recurrence-Progressive	-0.03340024314259318	0.9924877422049228	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Deceased-Progressive	-0.08401086749130307	0.860858989962209	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Deceased-Recurrence	-0.05061062434870989	0.9729264986576074	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Progressive-Diagnosis	-0.008808619174108363	0.9997870550071466	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Recurrence-Diagnosis	0.005410966969591924	0.999962375564377	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Deceased-Diagnosis	-0.1448186559830656	0.5043914699032352	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Recurrence-Progressive	0.014219586143700287	0.9993208874426691	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Deceased-Progressive	-0.13601003680895724	0.5558732576127218	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Deceased-Recurrence	-0.15022962295265752	0.5536629643988054	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Progressive-Diagnosis	-0.15527825886349114	0.7314982857467573	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Recurrence-Diagnosis	-0.11870720159756006	0.8874264409294901	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Deceased-Diagnosis	-0.3944070602236467	0.056055187003668405	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Recurrence-Progressive	0.03657105726593108	0.9960091737171084	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Deceased-Progressive	-0.23912880136015555	0.37457240951572024	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Deceased-Recurrence	-0.27569985862608665	0.3358288583869513	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Progressive-Diagnosis	-0.3604051687197868	0.41047248767837585	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Recurrence-Diagnosis	-0.1427066186124028	0.9399481972164199	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Deceased-Diagnosis	-0.563367276229803	0.07882551534824667	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Recurrence-Progressive	0.21769855010738393	0.8202401704604025	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Deceased-Progressive	-0.20296210751001623	0.7958057120378751	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Deceased-Recurrence	-0.4206606576174002	0.33352996372372845	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Progressive-Diagnosis	-0.030665284098605416	0.9943233207311849	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Recurrence-Diagnosis	-0.028618694738117345	0.9964642891614349	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Deceased-Diagnosis	-0.23464859530070753	0.22448311167911839	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Recurrence-Progressive	0.0020465893604880714	0.9999986819314974	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Deceased-Progressive	-0.2039833112021021	0.33608008925828503	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Deceased-Recurrence	-0.20602990056259018	0.41008951846572395	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Progressive-Diagnosis	-0.012469526602715109	0.9991375028370619	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Recurrence-Diagnosis	-0.20547147814653136	0.21774501778727118	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Deceased-Diagnosis	-0.0690551656407094	0.8715589381026052	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Recurrence-Progressive	-0.19300195154381625	0.2652697860443598	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Deceased-Progressive	-0.056585639037994295	0.9237868847058719	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Deceased-Recurrence	0.13641631250582195	0.5343757384250196	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Progressive-Diagnosis	-0.1220455256451564	0.6857103829594605	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Recurrence-Diagnosis	-0.14410644239570464	0.6335747155691366	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Deceased-Diagnosis	-0.2240824628648484	0.17993647582949357	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Recurrence-Progressive	-0.02206091675054822	0.9977394199846378	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Deceased-Progressive	-0.10203693721969198	0.7727403530822613	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Deceased-Recurrence	-0.07997602046914376	0.9023169119631461	1	FALSE	FALSE
HALLMARK_HYPOXIA	Progressive-Diagnosis	0.041909206888472786	0.988511857329104	1	FALSE	FALSE
HALLMARK_HYPOXIA	Recurrence-Diagnosis	-0.04202371099727484	0.991127917097099	1	FALSE	FALSE
HALLMARK_HYPOXIA	Deceased-Diagnosis	0.017447570877366966	0.999054452586015	1	FALSE	FALSE
HALLMARK_HYPOXIA	Recurrence-Progressive	-0.08393291788574762	0.9363485547615241	1	FALSE	FALSE
HALLMARK_HYPOXIA	Deceased-Progressive	-0.02446163601110582	0.9974141052718781	1	FALSE	FALSE
HALLMARK_HYPOXIA	Deceased-Recurrence	0.059471281874641804	0.9738071502648383	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Progressive-Diagnosis	0.011223415534785869	0.999746450475748	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Recurrence-Diagnosis	0.01674033736773678	0.9993617553953319	1	FALSE	FALSE
