hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	3.421069279303096	0.0053963198667655	0.269815993338275	FALSE
HALLMARK_ALLOGRAFT_REJECTION	2.3266516770966796	0.043900616589692014	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	2.1591975010901012	0.059800283147326515	1	FALSE
HALLMARK_ANGIOGENESIS	1.8088608185334845	0.11231654326992034	1	FALSE
HALLMARK_APICAL_JUNCTION	1.1683575010375538	0.3258115431431127	1	FALSE
HALLMARK_APICAL_SURFACE	2.701624238115866	0.02167414911027934	1	FALSE
HALLMARK_APOPTOSIS	1.1343518315956447	0.34317982251439616	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	3.311885243796431	0.006678858341604794	0.3339429170802397	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.0830057827353976	0.3707413885605269	1	FALSE
HALLMARK_COAGULATION	1.1936725100811232	0.3133356878000007	1	FALSE
HALLMARK_COMPLEMENT	1.3291897566188975	0.25294275801120764	1	FALSE
HALLMARK_DNA_REPAIR	3.709912027037831	0.003061448385356775	0.15307241926783877	FALSE
HALLMARK_E2F_TARGETS	0.857274210996793	0.5107380787202709	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.6661197001076389	0.14405713794156874	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	1.1882274788324283	0.31598665080041005	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	1.211932845680971	0.30457465301298303	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	3.3841298922090495	0.005800407711033197	0.2900203855516599	FALSE
HALLMARK_G2M_CHECKPOINT	0.657423520552545	0.6561555669590364	1	FALSE
HALLMARK_GLYCOLYSIS	1.6745688013307423	0.14197180820615546	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	2.3222056975237315	0.044264784957631	1	FALSE
HALLMARK_HEME_METABOLISM	1.3668435108065715	0.23799911230305992	1	FALSE
HALLMARK_HYPOXIA	2.1842065813500815	0.057118675136252225	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	1.2180538072058933	0.30168224288238954	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.8690254937323487	0.1009780035808042	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	1.1110036855109924	0.3555125698706745	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.466014337838646	0.20220140366112932	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.558871252559242	0.17303531470903677	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	2.480532145959918	0.032928597251911364	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	0.7627920693806888	0.5775646989375777	1	FALSE
HALLMARK_MITOTIC_SPINDLE	1.7600022380881086	0.12237663561066489	1	FALSE
HALLMARK_MTORC1_SIGNALING	0.5346170083811892	0.7499259086899939	1	FALSE
HALLMARK_MYC_TARGETS_V1	1.3384432457432447	0.24919883918028596	1	FALSE
HALLMARK_MYC_TARGETS_V2	0.2996617342334559	0.9126605610505176	1	FALSE
HALLMARK_MYOGENESIS	0.629603788365982	0.6773495550231594	1	FALSE
HALLMARK_NOTCH_SIGNALING	1.6786456384755795	0.14097542323626214	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	5.242837224933457	1.4603948594351873e-4	0.007301974297175937	TRUE
HALLMARK_P53_PATHWAY	1.223899316094888	0.2989406763976271	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	1.8171461416440378	0.1106881352711506	1	FALSE
HALLMARK_PEROXISOME	3.5673645049847442	0.004051470888331937	0.20257354441659686	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.3523400618759314	0.24366410283374812	1	FALSE
HALLMARK_PROTEIN_SECRETION	2.773202602296447	0.01890865820707396	0.945432910353698	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.7519709886220267	0.5854682920083691	1	FALSE
HALLMARK_SPERMATOGENESIS	2.558681720476058	0.02842134386891883	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	0.7613601987831156	0.5786078869006823	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.7667750167321905	0.12093433475303357	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.6116767168926185	0.6910541231119556	1	FALSE
HALLMARK_UV_RESPONSE_DN	1.504992925049662	0.189469476749402	1	FALSE
HALLMARK_UV_RESPONSE_UP	0.3513626416985905	0.8810126566463803	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	2.5935960899521455	0.026606271561311193	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	1.2079054386753654	0.3064898863719048	1	FALSE
