hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Progressive-Diagnosis	-0.028523363172130334	0.9715432818587392	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.431995014891679	8.417531375528586e-4	0.04208765687764293	TRUE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Progressive	-0.4034716517195487	0.024563985069901095	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Progressive-Diagnosis	0.013151583629737396	0.9684717817103096	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	-0.10996841464340557	0.03548770947759072	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Progressive	-0.12311999827314296	0.1260452501747673	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Progressive-Diagnosis	0.12410141961219165	0.7259368149821472	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.31321920560637934	0.04237811959081039	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Progressive	-0.437320625218571	0.0596232882536426	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Progressive-Diagnosis	0.06980527560102634	0.9385883784132434	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	-0.08014541500910188	0.8497756899065632	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Progressive	-0.14995069061012822	0.7776843418796311	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Progressive-Diagnosis	0.0024359553432745373	0.9996942617808477	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Diagnosis	-0.17719780987077724	0.07663784280486718	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Progressive	-0.17963376521405178	0.27136205880972575	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Progressive-Diagnosis	-0.0721338468075817	0.6660027006612705	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Diagnosis	-0.14751360837040908	0.06409268386818734	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Progressive	-0.07537976156282739	0.6783553472025678	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Progressive-Diagnosis	0.08090377021965414	0.800566000577889	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Diagnosis	-0.21986881600088562	0.07138254059560978	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Progressive	-0.30077258622053976	0.10373879093629457	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Progressive-Diagnosis	-0.01941643496750506	0.9881645554186571	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Diagnosis	-0.3649105873310058	0.005083991256399467	0.25419956281997336	TRUE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Progressive	-0.34549415236350073	0.07099948769550424	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Progressive-Diagnosis	-0.14467200897790733	0.6194924302479359	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Diagnosis	-0.33867738203597986	0.020776617841322675	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Progressive	-0.19400537305807253	0.4789920401233404	1	FALSE	FALSE
HALLMARK_COAGULATION	Progressive-Diagnosis	0.020024822206192616	0.9706057459111459	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Diagnosis	-0.13960599996926698	0.09532271439482876	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Progressive	-0.1596308221754596	0.22985778104620047	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Progressive-Diagnosis	0.0657356227435065	0.7900374315623371	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Diagnosis	-0.23564444258599748	0.014350414463878303	0.7175207231939151	FALSE	FALSE
