hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Progressive-Diagnosis	-0.0013287723289781561	0.9999956688693514	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Diagnosis	-0.07736195855634864	0.5446909854941846	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.2048469446414406	0.009376519556073548	0.4688259778036774	TRUE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Progressive	-0.07603318622737049	0.4054384614925952	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Progressive	-0.20351817231246244	0.002122080079991706	0.1061040039995853	TRUE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Recurrence	-0.12748498608509196	0.1046645897480134	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Progressive-Diagnosis	-0.10407922950455745	0.14422050546345389	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Diagnosis	-0.11954353767814063	0.07064288427058252	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	-0.16725087922675874	0.01143998801060564	0.571999400530282	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Progressive	-0.015464308173583186	0.9811077176039885	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Progressive	-0.0631716497222013	0.5229252372867284	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Recurrence	-0.04770734154861811	0.731014985763046	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Progressive-Diagnosis	-0.13094482316261247	0.21096972076816456	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Diagnosis	-0.13539484730555135	0.18588252132095684	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.1883588895429923	0.056472875501522246	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Progressive	-0.00445002414293888	0.9998202283180666	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Progressive	-0.05741406638037983	0.8055394927419325	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Recurrence	-0.05296404223744095	0.8405911688690663	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Progressive-Diagnosis	0.05686647029956127	0.9183436142400525	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Diagnosis	-0.07817100844277891	0.8143987668370801	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	0.10213040598708722	0.7216363032584365	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Progressive	-0.13503747874234018	0.2717940514049767	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Progressive	0.04526393568752596	0.9504207896325011	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Recurrence	0.18030141442986614	0.15035962939328207	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Progressive-Diagnosis	-0.056806644224755315	0.6097699257713207	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Diagnosis	-0.1022443071510698	0.12644594662397524	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Diagnosis	-0.05471554729529748	0.7041140144111493	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Progressive	-0.04543766292631448	0.6457330443023417	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Progressive	0.0020910969294578377	0.9999615380421836	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Recurrence	0.04752875985577232	0.7041777117596243	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Progressive-Diagnosis	-0.1326782768911794	0.18367824556708212	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Recurrence-Diagnosis	-0.08693263599092392	0.5461373350713218	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Diagnosis	-0.09932736384631177	0.513067438229567	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Recurrence-Progressive	0.04574564090025547	0.8380959539046637	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Progressive	0.033350913044867626	0.9505059994480288	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Recurrence	-0.012394727855387843	0.9972104839568834	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Progressive-Diagnosis	-0.07833152341794399	0.6173359910212022	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Recurrence-Diagnosis	-0.1542958791570465	0.08364898808003485	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Diagnosis	-0.15233529644792476	0.1430440197132753	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Recurrence-Progressive	-0.07596435573910254	0.4976817857071476	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Progressive	-0.07400377302998079	0.6254018301963207	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Recurrence	0.00196058270912175	0.9999882538281115	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Progressive-Diagnosis	-0.007427136888264352	0.9990167598799372	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Recurrence-Diagnosis	-0.09641565184354378	0.27138059059205355	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Diagnosis	-0.3028441893801047	5.938536937644123e-6	2.9692684688220616e-4	TRUE	TRUE
HALLMARK_BILE_ACID_METABOLISM	Recurrence-Progressive	-0.08898851495527943	0.19504688460068875	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Progressive	-0.29541705249184036	3.563852403187795e-7	1.7819262015938975e-5	TRUE	TRUE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Recurrence	-0.20642853753656093	5.117729913535207e-4	0.025588649567676036	TRUE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Progressive-Diagnosis	-0.04648442055168686	0.8857565490198759	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Recurrence-Diagnosis	-0.12142170655085804	0.23374477656435688	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Diagnosis	-0.14953063953115814	0.15019486425199058	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Recurrence-Progressive	-0.07493728599917118	0.502962876215135	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Progressive	-0.10304621897947126	0.3340986241273921	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Recurrence	-0.02810893298030008	0.9673373203550046	1	FALSE	FALSE
HALLMARK_COAGULATION	Progressive-Diagnosis	-0.0815291672108992	0.5953027066194894	1	FALSE	FALSE
HALLMARK_COAGULATION	Recurrence-Diagnosis	-0.07860063514130716	0.6237192828788074	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Diagnosis	-0.0540473023023504	0.874244871349176	1	FALSE	FALSE
HALLMARK_COAGULATION	Recurrence-Progressive	0.002928532069592045	0.9999443244343532	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Progressive	0.027481864908548804	0.9710080089911537	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Recurrence	0.02455333283895676	0.9790122452526886	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Progressive-Diagnosis	-0.12230684888674566	0.2630555288489834	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Recurrence-Diagnosis	-0.14489149705092724	0.13740417026185736	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Diagnosis	-0.1582679113959144	0.14127861862191315	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Recurrence-Progressive	-0.022584648164181598	0.9776272812024406	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Progressive	-0.03596106250916875	0.9422453011291843	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Recurrence	-0.013376414344987153	0.9967009912608367	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Progressive-Diagnosis	0.07900408856385997	0.6529156558711062	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Recurrence-Diagnosis	0.020593090390720308	0.990333246770352	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Deceased-Diagnosis	-0.12802265794181078	0.32300147349515407	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Recurrence-Progressive	-0.05841099817313966	0.736453027027	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Deceased-Progressive	-0.20702674650567074	0.010089537014212668	0.5044768507106334	FALSE	FALSE
HALLMARK_DNA_REPAIR	Deceased-Recurrence	-0.14861574833253108	0.1076256481611525	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Progressive-Diagnosis	0.1844531665385856	0.43169478747464385	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Recurrence-Diagnosis	0.15403716730921246	0.5865796508617577	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Deceased-Diagnosis	0.09582663330198166	0.8903390260145783	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Recurrence-Progressive	-0.03041599922937313	0.9907526458973008	1	FALSE	FALSE
