hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	2.5436608998002224	0.0811197434722413	1	FALSE
HALLMARK_ALLOGRAFT_REJECTION	1.1580509440618718	0.34711625755415654	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	2.5402003548066467	0.08140511423235404	1	FALSE
HALLMARK_ANGIOGENESIS	4.1614063181941425	0.01711363695059298	0.855681847529649	FALSE
HALLMARK_APICAL_JUNCTION	4.3544759429069	0.014375447858095513	0.7187723929047757	FALSE
HALLMARK_APICAL_SURFACE	2.214021518358307	0.11371960871755354	1	FALSE
HALLMARK_APOPTOSIS	2.5117588687719667	0.0837912563019196	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	1.3155879910073862	0.2934225497370783	1	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	3.3684249752197664	0.035913891602440476	1	FALSE
HALLMARK_COAGULATION	3.7903290470382562	0.024086460272039652	1	FALSE
HALLMARK_COMPLEMENT	3.9549833438261124	0.020674572856060697	1	FALSE
HALLMARK_DNA_REPAIR	0.689572653177986	0.5676669540804333	1	FALSE
HALLMARK_E2F_TARGETS	21.73664210966372	6.658767582916845e-7	3.329383791458422e-5	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.1733160616337748	0.1186165459441621	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	4.082111165503319	0.018396620894686626	0.9198310447343313	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	2.883138185744862	0.05769394283154249	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	2.3622986564509247	0.09760923896180779	1	FALSE
HALLMARK_G2M_CHECKPOINT	17.07702948608975	4.696595402432358e-6	2.3482977012161788e-4	TRUE
HALLMARK_GLYCOLYSIS	3.780635766945028	0.024305359432553783	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	3.380252994231119	0.035508253452548426	1	FALSE
HALLMARK_HEME_METABOLISM	1.3843733380471626	0.2726541091887605	1	FALSE
HALLMARK_HYPOXIA	3.2826377337665402	0.03900878846120785	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	1.821386021448781	0.17141089636240603	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	3.302255791921045	0.03827666453807605	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	2.8979544268823996	0.056851900732772034	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	2.2786790829589365	0.10637419882738328	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	2.72912912836623	0.06727766381272247	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	1.8885032136855695	0.15971312986348687	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	1.2641515793519198	0.3099806944926798	1	FALSE
HALLMARK_MITOTIC_SPINDLE	5.062243611074359	0.007736560935713494	0.3868280467856747	FALSE
HALLMARK_MTORC1_SIGNALING	1.9907760910705554	0.14346296309044848	1	FALSE
HALLMARK_MYC_TARGETS_V1	0.6610200674708269	0.5844219184906355	1	FALSE
HALLMARK_MYC_TARGETS_V2	1.8376795571170317	0.16849155274207056	1	FALSE
HALLMARK_MYOGENESIS	3.7862450906068186	0.024178427109608575	1	FALSE
HALLMARK_NOTCH_SIGNALING	5.139065059925843	0.007246401890916641	0.3623200945458321	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	2.106101795153574	0.12719421754817287	1	FALSE
HALLMARK_P53_PATHWAY	2.7009306346518023	0.06920911570527631	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	2.9497913148245547	0.054007558080686364	1	FALSE
HALLMARK_PEROXISOME	0.4357830566679343	0.7294728943157339	1	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	4.090482306842029	0.018256411618893124	0.9128205809446562	FALSE
HALLMARK_PROTEIN_SECRETION	4.015600648313006	0.019552678898750328	0.9776339449375164	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	4.212941338408584	0.01633167486638342	0.816583743319171	FALSE
HALLMARK_SPERMATOGENESIS	12.215906100974307	5.519135429800896e-5	0.002759567714900448	TRUE
HALLMARK_TGF_BETA_SIGNALING	2.5204485226881364	0.08305445081190908	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.595800458038656	0.2176669607629392	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.9071516472271786	0.15661275611996775	1	FALSE
HALLMARK_UV_RESPONSE_DN	1.7433307034859618	0.18614221979517995	1	FALSE
HALLMARK_UV_RESPONSE_UP	0.8691485185949097	0.471290938089458	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.41799997177256104	0.7417637118395526	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	4.547274730564336	0.012106404156468721	0.6053202078234361	FALSE
