hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	3.013346969459447	0.012364766786904102	0.6182383393452051	FALSE
HALLMARK_ALLOGRAFT_REJECTION	1.9522547591689947	0.08813052020602634	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	1.7853783939447565	0.11820595944916269	1	FALSE
HALLMARK_ANGIOGENESIS	1.2723450063169635	0.27798869983985847	1	FALSE
HALLMARK_APICAL_JUNCTION	1.0985578909534734	0.3630163492574434	1	FALSE
HALLMARK_APICAL_SURFACE	2.8251432982997744	0.01766611989640152	0.883305994820076	FALSE
HALLMARK_APOPTOSIS	1.0529282877887975	0.38836402789590885	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	3.3588590372006673	0.006386432546888093	0.31932162734440467	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.1435022156366266	0.33929150601863367	1	FALSE
HALLMARK_COAGULATION	0.9081053160188004	0.47713046446292406	1	FALSE
HALLMARK_COMPLEMENT	0.9737700105061555	0.43534075949828344	1	FALSE
HALLMARK_DNA_REPAIR	2.673761151322725	0.023491422478725835	1	FALSE
HALLMARK_E2F_TARGETS	0.7033088569763208	0.6216763390599336	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.300703754975665	0.26579146799917874	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.8636879795741611	0.5067753027453346	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	0.8719128635332282	0.5012055244446638	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	2.8624122935130836	0.016464372677630977	0.8232186338815488	FALSE
HALLMARK_G2M_CHECKPOINT	0.5804588392144625	0.7149287458968948	1	FALSE
HALLMARK_GLYCOLYSIS	0.9149976697230645	0.47262780950839434	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	1.8287394087164037	0.10958721733772438	1	FALSE
HALLMARK_HEME_METABOLISM	1.3838929572682914	0.23257262679878957	1	FALSE
HALLMARK_HYPOXIA	1.1572352470230345	0.33228687687767255	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	0.9406027534889975	0.4561368523727467	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.4929678875059564	0.19446418160826853	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	0.7692035473930056	0.5731585271849788	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.4163524180564941	0.2206082794236226	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.3895557360522544	0.23044606495878278	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	2.377057156032633	0.04080152818374853	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	0.479110541537942	0.7915256335917049	1	FALSE
HALLMARK_MITOTIC_SPINDLE	1.483247086019718	0.19762339730006714	1	FALSE
HALLMARK_MTORC1_SIGNALING	0.3586917562033416	0.8761165157191305	1	FALSE
HALLMARK_MYC_TARGETS_V1	0.7777470226182571	0.566988142130276	1	FALSE
HALLMARK_MYC_TARGETS_V2	0.3813798448300872	0.861069123216182	1	FALSE
HALLMARK_MYOGENESIS	0.3663962609235456	0.8710648362953728	1	FALSE
HALLMARK_NOTCH_SIGNALING	2.0406759061897195	0.07526137850179944	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	3.9485228047812395	0.002045231800255273	0.10226159001276364	FALSE
HALLMARK_P53_PATHWAY	1.031798756968226	0.40053226787226026	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	1.8245611548817642	0.11039166047251946	1	FALSE
HALLMARK_PEROXISOME	3.2146762620417246	0.008420292437631566	0.4210146218815783	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.1975846377679689	0.31236276526027656	1	FALSE
HALLMARK_PROTEIN_SECRETION	2.153322433049433	0.06142785974151653	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.6099462972773545	0.692393151719148	1	FALSE
HALLMARK_SPERMATOGENESIS	2.505568222937006	0.032161467136681346	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	1.0699392724448817	0.3787655169996831	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.7807292464543973	0.5648415005706456	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.33215561348494765	0.8930146557174201	1	FALSE
HALLMARK_UV_RESPONSE_DN	1.7496303004333336	0.12577725938701548	1	FALSE
HALLMARK_UV_RESPONSE_UP	0.6876356422643544	0.6334226882947488	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	2.40810727553617	0.03852883691575604	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	0.9471091240967069	0.4520065538235236	1	FALSE
