hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Progressive-Diagnosis	-0.018542108268427282	0.9942244625010732	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Diagnosis	-0.07476756703836984	0.5094467187556735	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.29968485179392534	8.402146312036507e-9	4.2010731560182535e-7	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Second Malignancy-Diagnosis	-0.040644787413616795	0.9996269862156008	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Progressive	-0.05622545876994256	0.7383988273672426	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Progressive	-0.28114274352549806	2.843400737084778e-8	1.421700368542389e-6	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Second Malignancy-Progressive	-0.022102679145189513	0.9999667506522762	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Recurrence	-0.22491728475555547	2.561531387101912e-5	0.001280765693550956	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Second Malignancy-Recurrence	0.03412277962475305	0.9998139151809683	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Second Malignancy-Deceased	0.2590400643803085	0.6993396922704774	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Progressive-Diagnosis	-0.03373361926378948	0.8768023768563116	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Diagnosis	-0.06712934911700291	0.36089641436683406	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	-0.1506031769555598	3.7479349224767144e-4	0.018739674612383572	TRUE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Diagnosis	-0.010462310133756092	0.9999954512673351	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Progressive	-0.03339572985321343	0.8835464226943643	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Progressive	-0.11686955769177032	0.008124381639113554	0.4062190819556777	TRUE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Progressive	0.02327130913003339	0.9998889945867135	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Recurrence	-0.08347382783855689	0.14051205208425877	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Recurrence	0.05666703898324682	0.9963194222726391	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Deceased	0.1401408668218037	0.8982525891965032	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Progressive-Diagnosis	-0.09699337032710247	0.33274007910389214	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Diagnosis	-0.1212836204390697	0.15894053890386428	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.2846402188267455	1.5012627919697152e-6	7.506313959848576e-5	TRUE	TRUE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Diagnosis	0.06016672152457048	0.998916918395687	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Progressive	-0.02429025011196724	0.9901294337418012	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Progressive	-0.18764684849964305	0.002440310131758494	0.1220155065879247	TRUE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Progressive	0.15716009185167296	0.9581259632231087	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Recurrence	-0.1633565983876758	0.017057686597452104	0.8528843298726052	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Recurrence	0.18145034196364018	0.931227833469868	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Deceased	0.344806940351316	0.5534883102255073	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Progressive-Diagnosis	0.04631051430425709	0.9536504301684341	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Diagnosis	-0.05204782503079569	0.937819338226086	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	-0.08554770696980935	0.6830375904981562	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Diagnosis	-0.23528330804050207	0.9244620461211359	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Progressive	-0.09835833933505278	0.56451952642643	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Progressive	-0.13185822127406643	0.23401393990944863	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Progressive	-0.28159382234475916	0.8632926359227446	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Recurrence	-0.033499881939013654	0.9861975680056076	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Recurrence	-0.18323548300970638	0.9686858562436008	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Deceased	-0.14973560107069273	0.9850322779606493	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Progressive-Diagnosis	-0.05284665323642108	0.5777164362877052	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Diagnosis	-0.06298794109845343	0.4334297384685182	1	FALSE	FALSE
