hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	0.08853993931274735	0.7736221440619648	1	FALSE
HALLMARK_ALLOGRAFT_REJECTION	0.24341504445811396	0.6350079406305119	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	0.31909068445245165	0.5876403529678368	1	FALSE
HALLMARK_ANGIOGENESIS	0.2367542869998388	0.6396098647679689	1	FALSE
HALLMARK_APICAL_JUNCTION	0.014751561398397983	0.9063251877984618	1	FALSE
HALLMARK_APICAL_SURFACE	0.01486612080612385	0.9059641690139151	1	FALSE
HALLMARK_APOPTOSIS	0.0737462276407523	0.7928346090141027	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	0.18883080255170473	0.6753744860410394	1	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.468260015466314	0.513120158376951	1	FALSE
HALLMARK_COAGULATION	0.03052840186085347	0.8656376234967409	1	FALSE
HALLMARK_COMPLEMENT	0.04675073487053584	0.8342283417222898	1	FALSE
HALLMARK_DNA_REPAIR	0.07365588316264825	0.792958094468458	1	FALSE
HALLMARK_E2F_TARGETS	0.3007415565319379	0.598383880490584	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.08916173440050564	0.7728545978551753	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.1033720126152619	0.7560596241447897	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	0.25955160798556337	0.624180939505008	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	2.2265420060481258e-6	0.9988459667194871	1	FALSE
HALLMARK_G2M_CHECKPOINT	0.6310649949976546	0.4498859426055519	1	FALSE
HALLMARK_GLYCOLYSIS	0.5126921736462734	0.494342793043429	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	0.9481690626260509	0.3587048264738806	1	FALSE
HALLMARK_HEME_METABOLISM	0.05029187103790087	0.8281776225374187	1	FALSE
HALLMARK_HYPOXIA	0.09996244601423247	0.7599663990434598	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	0.018106244174655232	0.8962839767807662	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.40279136897471807	0.5433704272898594	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	0.13543568481640067	0.7224082715678687	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.020666040645180406	0.8892476957021533	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.7073397138994194e-7	0.9996804321906902	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	0.09188004299927284	0.7695331969133532	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	0.13812881770607527	0.7197991780710439	1	FALSE
HALLMARK_MITOTIC_SPINDLE	3.3027445623286544	0.1066847314815425	1	FALSE
HALLMARK_MTORC1_SIGNALING	0.6608764723447098	0.4397715370989457	1	FALSE
HALLMARK_MYC_TARGETS_V1	0.2327257951304893	0.642432840754658	1	FALSE
HALLMARK_MYC_TARGETS_V2	0.07327587292478245	0.793478402817565	1	FALSE
HALLMARK_MYOGENESIS	0.44874199213120675	0.5217949362001982	1	FALSE
HALLMARK_NOTCH_SIGNALING	0.4502912006731692	0.5210962665562539	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.5495063077555299	0.479711583342886	1	FALSE
HALLMARK_P53_PATHWAY	0.04090186444246393	0.8447758726024664	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	9.985133754818893	0.013396457292855478	0.669822864642774	FALSE
HALLMARK_PEROXISOME	0.3658332130972414	0.5620433166920225	1	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.13667113754192708	0.7212076984613546	1	FALSE
HALLMARK_PROTEIN_SECRETION	0.5702363558005612	0.47180916201870393	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0875393093617817	0.7748635664696142	1	FALSE
HALLMARK_SPERMATOGENESIS	2.04865274810765	0.19022344190516538	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	2.503873306045693e-4	0.9877626084860531	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.570483524254523	0.4717163293633424	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.45718283594830605	0.5180096453975669	1	FALSE
HALLMARK_UV_RESPONSE_DN	1.8450064200396559	0.21142757343865862	1	FALSE
HALLMARK_UV_RESPONSE_UP	0.0013266008679551021	0.9718378895470322	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.31380992471570235	0.5906889884583126	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	0.18400815899887416	0.6792685675269405	1	FALSE
