hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	8.089818192575494	0.008131711249338522	0.4065855624669261	FALSE
HALLMARK_ALLOGRAFT_REJECTION	2.6999802546895837	0.11545213384749502	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	7.066045822622321	0.012218704736783636	0.6109352368391818	FALSE
HALLMARK_ANGIOGENESIS	1.2969681878563757	0.31564035660777223	1	FALSE
HALLMARK_APICAL_JUNCTION	0.2432474328679314	0.7885845375623767	1	FALSE
HALLMARK_APICAL_SURFACE	2.736089032805032	0.11278276177681898	1	FALSE
HALLMARK_APOPTOSIS	1.345096308031602	0.3038497825837301	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	2.0313400468120677	0.18182747742068733	1	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	3.664566330224679	0.06399055368549453	1	FALSE
HALLMARK_COAGULATION	1.5875209969241957	0.2519068395652009	1	FALSE
HALLMARK_COMPLEMENT	2.749630172654316	0.11180085723940077	1	FALSE
HALLMARK_DNA_REPAIR	2.252797630649859	0.15571205004169625	1	FALSE
HALLMARK_E2F_TARGETS	1.7463361783658558	0.22361973451338815	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.1256142305925165	0.36232792480837783	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	2.296666967048221	0.15108710442307113	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	2.3312299006946344	0.1475590422370189	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	4.311389147597049	0.04464549422517344	1	FALSE
HALLMARK_G2M_CHECKPOINT	0.8674911829774523	0.4493531530008392	1	FALSE
HALLMARK_GLYCOLYSIS	1.1829623839400656	0.3458334522534166	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	2.1535368396558034	0.1668191605458139	1	FALSE
HALLMARK_HEME_METABOLISM	9.428394469910275	0.0049975826469138805	0.24987913234569403	FALSE
HALLMARK_HYPOXIA	1.5071269670463108	0.2678573807944749	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	3.7673665507321514	0.06032595432342319	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	3.417952299116328	0.0739294915549959	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	4.984258536891019	0.03149712617365193	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.7635324259462593	0.22079139289683394	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.502365583437775	0.04033586240396143	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	5.0989069562263705	0.029749396973199838	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	2.3046430137985134	0.15026403271803168	1	FALSE
HALLMARK_MITOTIC_SPINDLE	0.9128274218081014	0.4323883705359275	1	FALSE
HALLMARK_MTORC1_SIGNALING	2.342276350013834	0.14645236489359792	1	FALSE
HALLMARK_MYC_TARGETS_V1	2.304172355305897	0.15031245172749136	1	FALSE
HALLMARK_MYC_TARGETS_V2	2.530704327031953	0.12902445671530322	1	FALSE
HALLMARK_MYOGENESIS	0.7645109654557887	0.49095046242495904	1	FALSE
HALLMARK_NOTCH_SIGNALING	4.236029867174792	0.04649683356167662	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	4.651486727827044	0.03731461221893177	1	FALSE
HALLMARK_P53_PATHWAY	2.9143918222339233	0.10063806666911079	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	8.317983250386044	0.007458606578545332	0.3729303289272666	FALSE
HALLMARK_PEROXISOME	0.7093232599881739	0.515141875888708	1	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	3.9258267145791774	0.055157905389824534	1	FALSE
HALLMARK_PROTEIN_SECRETION	10.868995733826836	0.003105294576158086	0.1552647288079043	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	3.317007240582862	0.07852620759937881	1	FALSE
HALLMARK_SPERMATOGENESIS	1.345198074783873	0.3038254170609117	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	9.210931934494711	0.005391842840195315	0.2695921420097658	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.871151871884195	0.1034328666327367	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.5860143232560904	0.12438892938246404	1	FALSE
HALLMARK_UV_RESPONSE_DN	2.49082913643412	0.1324953285427431	1	FALSE
HALLMARK_UV_RESPONSE_UP	3.115517303484484	0.08877056444635431	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	3.6187396046514158	0.06570996307810033	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	1.7772520615448448	0.2185656103054219	1	FALSE
