hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	3.9351182909618956	0.028860398187219943	1	FALSE
HALLMARK_ALLOGRAFT_REJECTION	4.985060220565137	0.013346484925865654	0.6673242462932827	FALSE
HALLMARK_ANDROGEN_RESPONSE	5.825878758779904	0.007650837989142365	0.38254189945711825	FALSE
HALLMARK_ANGIOGENESIS	6.545501422894164	0.004928568773040682	0.24642843865203412	FALSE
HALLMARK_APICAL_JUNCTION	7.29023926049251	0.0032240194165358426	0.16120097082679213	FALSE
HALLMARK_APICAL_SURFACE	6.347522204695128	0.0055453559534063826	0.2772677976703191	FALSE
HALLMARK_APOPTOSIS	3.474321922232723	0.041768821549865984	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	3.6383457481426595	0.036531862869660585	1	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	2.1208472242235614	0.14088799627109858	1	FALSE
HALLMARK_COAGULATION	4.4084156325336075	0.020152230301085507	1	FALSE
HALLMARK_COMPLEMENT	4.139705608777004	0.02464994004667591	1	FALSE
HALLMARK_DNA_REPAIR	2.937827228900699	0.06600824937979335	1	FALSE
HALLMARK_E2F_TARGETS	1.9734826369909144	0.1628486279606395	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.3568412961080574	0.04605207706328159	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	4.091050039538573	0.02558313606457544	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	2.6862700430042787	0.08269307697692005	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	3.2332193775282447	0.05111309904053976	1	FALSE
HALLMARK_G2M_CHECKPOINT	2.150076477890028	0.13693733355282792	1	FALSE
HALLMARK_GLYCOLYSIS	2.012188431483567	0.1567324391307322	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	1.4832007959889018	0.26800591608095203	1	FALSE
HALLMARK_HEME_METABOLISM	2.7984187840202677	0.07472332120168787	1	FALSE
HALLMARK_HYPOXIA	3.691716639360097	0.03499373925676382	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	6.527680771234164	0.004980701386737931	0.24903506933689656	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	7.829110933367622	0.002412871108175341	0.12064355540876706	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	5.220672263956621	0.011362255133823803	0.5681127566911901	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	2.4609348172662906	0.10180761338544007	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	2.8232405949454615	0.07307988635458168	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	2.469319679594069	0.10101234919726357	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	7.2772385247414	0.0032471982842904325	0.16235991421452162	FALSE
HALLMARK_MITOTIC_SPINDLE	4.625821463443257	0.017198403463216928	0.8599201731608463	FALSE
HALLMARK_MTORC1_SIGNALING	1.631005935627561	0.23007864707794387	1	FALSE
HALLMARK_MYC_TARGETS_V1	2.270192089265674	0.12195659363530964	1	FALSE
HALLMARK_MYC_TARGETS_V2	3.286289146224487	0.04886609278249548	1	FALSE
HALLMARK_MYOGENESIS	4.277688300308801	0.022209935760373112	1	FALSE
HALLMARK_NOTCH_SIGNALING	2.72558117455334	0.07979418362991977	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.701642334842216	0.21404329952332532	1	FALSE
HALLMARK_P53_PATHWAY	3.3199913915318726	0.04749795968834851	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	3.469938347417039	0.04192018591993544	1	FALSE
HALLMARK_PEROXISOME	3.808049070973842	0.03189234032919596	1	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	3.8290375974788833	0.03136713261164028	1	FALSE
HALLMARK_PROTEIN_SECRETION	4.0829612724356705	0.02574219687719608	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	4.541361429600146	0.01828217248563672	0.914108624281836	FALSE
HALLMARK_SPERMATOGENESIS	9.815574109743617	9.207354049948112e-4	0.04603677024974056	FALSE
HALLMARK_TGF_BETA_SIGNALING	8.733151568288074	0.0015272142188631312	0.07636071094315657	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.9443531370709866	0.06562963437065614	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.7287177288594133	0.07956791171800227	1	FALSE
HALLMARK_UV_RESPONSE_DN	3.8178602006696654	0.031645580122471866	1	FALSE
HALLMARK_UV_RESPONSE_UP	1.2877821023819995	0.3287027716038553	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	6.609598826120311	0.004746227314485037	0.23731136572425188	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	2.7323306473448428	0.0793081791040359	1	FALSE
