hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	3.9687517389327787	0.01607376951071437	0.8036884755357184	FALSE
HALLMARK_ALLOGRAFT_REJECTION	1.1811348467780656	0.3318607966705113	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	3.097724413579693	0.04005987153769514	1	FALSE
HALLMARK_ANGIOGENESIS	0.7953321474179692	0.5052895041661691	1	FALSE
HALLMARK_APICAL_JUNCTION	1.6443281049802316	0.1980091191403031	1	FALSE
HALLMARK_APICAL_SURFACE	2.7158741427172366	0.060489220989055945	1	FALSE
HALLMARK_APOPTOSIS	3.398944302324564	0.029085426680112065	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	5.3665506087816075	0.004027004217946213	0.20135021089731064	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	4.8310656637942175	0.006763399799690979	0.33816998998454895	FALSE
HALLMARK_COAGULATION	2.218056873569069	0.10448952219587343	1	FALSE
HALLMARK_COMPLEMENT	2.1941839263806315	0.10728924524402488	1	FALSE
HALLMARK_DNA_REPAIR	2.105095046197069	0.11843418049280371	1	FALSE
HALLMARK_E2F_TARGETS	1.048759702082455	0.38400834091786024	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.3382945001323323	0.09148730604417708	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	3.3126726425362456	0.03186369870130963	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	3.945426252054082	0.016463369357995774	0.8231684678997887	FALSE
HALLMARK_FATTY_ACID_METABOLISM	4.037915216155154	0.014974389460209276	0.7487194730104638	FALSE
HALLMARK_G2M_CHECKPOINT	0.9531950038129463	0.4262800285816737	1	FALSE
HALLMARK_GLYCOLYSIS	2.47046845320883	0.07910069233239893	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	1.737003694774794	0.17851980636192136	1	FALSE
HALLMARK_HEME_METABOLISM	1.8457253914650325	0.15810231308167372	1	FALSE
HALLMARK_HYPOXIA	2.2183624769878882	0.10445417233571942	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	1.7779419378158363	0.1705365081091405	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.4174123843000026	0.25516502702641736	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	1.460651429820181	0.24313891735942592	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.512754759560378	0.22938875973676576	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.955913598601131	0.13981690045266565	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	4.347465203229863	0.010938478678395288	0.5469239339197643	FALSE
HALLMARK_KRAS_SIGNALING_UP	2.495424664280584	0.07696329119377911	1	FALSE
HALLMARK_MITOTIC_SPINDLE	1.627466007768192	0.2017780820326121	1	FALSE
HALLMARK_MTORC1_SIGNALING	2.277653304658312	0.09782294324124642	1	FALSE
HALLMARK_MYC_TARGETS_V1	1.7253844252859025	0.18085351064158126	1	FALSE
HALLMARK_MYC_TARGETS_V2	0.5277091715960252	0.6663542421512284	1	FALSE
HALLMARK_MYOGENESIS	3.232923183351538	0.034678871529493956	1	FALSE
HALLMARK_NOTCH_SIGNALING	3.0304872341282203	0.04305340317234777	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	3.55851947224236	0.024593430338659676	1	FALSE
HALLMARK_P53_PATHWAY	3.1808196482774522	0.03665736287613056	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	2.4756104652470214	0.07865533929819034	1	FALSE
HALLMARK_PEROXISOME	5.389768132687018	0.003938755770182157	0.19693778850910787	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.8626384217727614	0.1551453920381804	1	FALSE
HALLMARK_PROTEIN_SECRETION	2.395729416211432	0.08587590330399239	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2.7417348903817382	0.0588120022833485	1	FALSE
HALLMARK_SPERMATOGENESIS	2.0697102553079825	0.1231833979402869	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	1.9220455622789019	0.14519635100139153	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.6100916973132429	0.20573658942285006	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.2111529302331283	0.3210060639160112	1	FALSE
HALLMARK_UV_RESPONSE_DN	2.7680135457442505	0.05715704534126971	1	FALSE
HALLMARK_UV_RESPONSE_UP	3.5447506848857357	0.024950734010032158	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	2.1641622790111175	0.11091960903771847	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	3.0644830579777826	0.0415117579504957	1	FALSE
