hallmark_name	term	comparison	null.value	pathway_score_difference	conf.low	conf.high	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	tumor_descriptor	Second Malignancy-Progressive	0	0.2881534879483042	-0.4052438750274163	0.9815508509240247	0.6775240106457857	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Progressive	0	0.308244363567689	0.03663153234070782	0.5798571947946701	0.021123135017098726	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Recurrence-Progressive	0	0.38296398504755064	0.044620716492387524	0.7213072536027137	0.021545851348806377	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Second Malignancy	0	0.020090875619384774	-0.6490346807480292	0.6892164319867986	0.9998037727355762	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Recurrence-Second Malignancy	0	0.09481049709924644	-0.604068353255703	0.7936893474541957	0.9828176762160028	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Recurrence-Diagnosis	0	0.07471962147986166	-0.2105964744188964	0.3600357173786197	0.8930544032293586	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Diagnosis-Progressive	0	0.05979003029712254	-0.06697803193915686	0.18655809253340194	0.5843916649136005	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Progressive	0	0.08794198418955118	-0.0699707341885577	0.24585470256766007	0.4452568605713697	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Second Malignancy-Progressive	0	0.16817094767017915	-0.1554538224376859	0.4917957177780442	0.5048855162048287	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Diagnosis	0	0.02815195389242864	-0.10501174252985254	0.16131565031470982	0.9397704241363949	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Second Malignancy-Diagnosis	0	0.1083809173730566	-0.2039156327946487	0.4206774675407619	0.784348359153195	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Second Malignancy-Recurrence	0	0.08022896348062797	-0.24595414501684276	0.4064120719780987	0.9093434107145105	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Second Malignancy-Progressive	0	0.06582010479350547	-0.5690851157764909	0.7007253253635017	0.9921567047962774	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Progressive	0	0.2381957173895492	-0.010504975355724477	0.4868964101348229	0.06449439299644522	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Recurrence-Progressive	0	0.31153629524589	0.0017342697110580008	0.6213383207807219	0.048313000013961216	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Second Malignancy	0	0.17237561259604373	-0.4403052708894477	0.7850564960815352	0.8712788583843286	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Recurrence-Second Malignancy	0	0.24571619045238452	-0.3942081218237376	0.8856405027285066	0.7282498744926021	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Recurrence-Diagnosis	0	0.0733405778563408	-0.18790742865664933	0.3345885843693309	0.8719971373921636	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Diagnosis-Progressive	0	0.0952679154798633	-0.1735128003229474	0.364048631282674	0.7734521911827967	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Progressive	0	0.18376194893711267	-0.1510534038520292	0.5185773017262545	0.45793038388302	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Second Malignancy-Progressive	0	0.19072037235799938	-0.49544691478554675	0.8768876595015456	0.8752220167591693	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Diagnosis	0	0.08849403345724938	-0.1938470626511501	0.37083512956564885	0.8312163665450742	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Second Malignancy-Diagnosis	0	0.09545245687813608	-0.5666961065381932	0.7576010202944654	0.9795273464262833	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Second Malignancy-Recurrence	0	0.006958423420886706	-0.6846331954627973	0.6985500423045707	0.9999925986848233	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Second Malignancy-Progressive	0	0.02066442887934765	-0.3981397350505212	0.4394685928092165	0.9991331722707786	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Progressive	0	0.12334592107338482	-0.04070515666142263	0.28739699880819225	0.19643651366144044	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Progressive	0	0.13381064404149762	-0.07054486302365665	0.3381661511066519	0.3049198039030917	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Second Malignancy	0	0.10268149219403717	-0.30146277509296654	0.5068257594810409	0.901222474859448	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Second Malignancy	0	0.11314621516214997	-0.30896870514137775	0.5352611354656777	0.8863772798442306	1	FALSE	FALSE
