hallmark_name	term	comparison	null.value	pathway_score_difference	conf.low	conf.high	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	tumor_descriptor	Progressive-Recurrence	0	0.14618493120187795	-0.05801971506509013	0.350389577468846	0.19040928649541045	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Recurrence	0	0.15012527457536648	-0.07531055087749972	0.3755611000282327	0.23402194178142355	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Progressive	0	0.003940343373488531	-0.20962198758164027	0.21750267432861733	0.9987895189482616	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Diagnosis	0	0.006243420938003674	-0.15157931400240524	0.16406615587841258	0.994448728903598	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Progressive-Diagnosis	0	0.015805155624297296	-0.1337052031834875	0.1653155144320821	0.9611026108974553	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Progressive-Recurrence	0	0.009561734686293621	-0.13339751190483823	0.15252098127742547	0.984222457467685	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Progressive-Recurrence	0	0.08546380681697413	-0.153347364303368	0.3242749779373163	0.6412574144972294	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Recurrence	0	0.15455451724891212	-0.109085877193908	0.41819491169173223	0.3180722241847046	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Progressive	0	0.069090710431937985	-0.18066399052578597	0.31884541138966194	0.764775023393796	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Progressive-Recurrence	0	0.005137961352057074	-0.31889410229757686	0.329170025001691	0.9991058272697347	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Diagnosis-Recurrence	0	0.01801818930135951	-0.33970352309567686	0.3757399016983959	0.991017792103388	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Diagnosis-Progressive	0	0.012880227949302436	-0.32600061576444006	0.35176107166304493	0.9948744223858081	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Progressive	0	0.03518160321649086	-0.13020525699403354	0.20056846342701526	0.8525204135216697	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Progressive	0	0.045520814315201816	-0.11261927123008365	0.2036608998604873	0.7482624716263532	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Diagnosis	0	0.010339211098710957	-0.16424271626586284	0.18492113846328473	0.9876064688267139	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Diagnosis-Recurrence	0	0.04896370746252817	-0.18637947506266295	0.2843068899877193	0.8583975202293503	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Progressive-Recurrence	0	0.15459940210079334	-0.058579542471825535	0.36777834667341225	0.18300530837024742	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Progressive-Diagnosis	0	0.10563569463826518	-0.11731218214002677	0.32858357141655714	0.46545115260151393	1	FALSE	FALSE
