hallmark_name	term	comparison	null.value	pathway_score_difference	conf.low	conf.high	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	tumor_descriptor	Progressive-Deceased	0	0.14644247825224233	-0.3665734349735159	0.6594583914780006	0.8877280828567802	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Second Malignancy-Deceased	0	0.3340456933632716	-0.17897021986248662	0.8470616065890298	0.29058812316374893	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Recurrence-Deceased	0	0.457185329946181	-0.2345651863303405	1.1489358462227024	0.27823606330080664	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Deceased	0	0.4699727614600634	0.032471320653826075	0.9074742022663007	0.03338375244432212	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Second Malignancy-Progressive	0	0.18760321511102926	-0.46864894609832675	0.8438553763203853	0.8872178548208428	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Recurrence-Progressive	0	0.31074285169393867	-0.49299861708686643	1.1144843204747437	0.7339875406030305	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Progressive	0	0.323530283207821	-0.2755432369686474	0.9226038033842894	0.45756726361328215	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Recurrence-Second Malignancy	0	0.12313963658290944	-0.6806018321978957	0.9268811053637145	0.9869987641953502	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Second Malignancy	0	0.13592706809679178	-0.46314645207967664	0.7350005882732602	0.9469822308753113	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Recurrence	0	0.012787431513882341	-0.7449872923471084	0.7705621553748729	0.999997791552264	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Second Malignancy-Deceased	0	0.15967571658052104	-0.14236548387657094	0.46171691703761303	0.47712655900293666	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Diagnosis-Deceased	0	0.22244108462893641	-0.035140516596505744	0.4800226858543786	0.10336122149152926	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Progressive-Deceased	0	0.3035140459139819	0.0014728454568899152	0.6055552463710738	0.048696598421425485	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Deceased	0	0.36852651753697446	-0.038745754075833416	0.7757987891497824	0.08323323940700866	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Diagnosis-Second Malignancy	0	0.06276536804841537	-0.2899427654252722	0.41547350152210294	0.9774726702792086	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Progressive-Second Malignancy	0	0.14383832933346086	-0.24253407250470238	0.5302107311716241	0.7587287059505077	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Second Malignancy	0	0.20885080095645342	-0.2643568166420872	0.682058418554994	0.635104310175828	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Progressive-Diagnosis	0	0.08107296128504549	-0.2716351721886421	0.43378109475873305	0.9445904626843145	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Diagnosis	0	0.14608543290803805	-0.30005898750937354	0.5922298533254496	0.8305784801718878	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Progressive	0	0.06501247162299256	-0.40819514597554807	0.5382200892215332	0.9913549262096808	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Progressive-Deceased	0	0.2533240005760288	-0.25350800197059664	0.7601560031226542	0.5280753134255696	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Recurrence-Deceased	0	0.40641267925719443	-0.27699945356061434	1.0898248120750031	0.3696067049158338	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Second Malignancy-Deceased	0	0.4956214419039511	-0.011210560642674339	1.0024534444505764	0.05634763874259341	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Deceased	0	0.557259392030049	0.12503160797049273	0.9894871760896053	0.010301489292594224	0.5150744646297112	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Recurrence-Progressive	0	0.15308867868116563	-0.6409644640186738	0.947141821381005	0.969960269074525	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Second Malignancy-Progressive	0	0.24229744132792227	-0.40604423476141227	0.8906391174172569	0.756276834937704	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Progressive	0	0.30393539145402027	-0.287916876820707	0.8957876597287475	0.5036108549039646	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Second Malignancy-Recurrence	0	0.08920876264675665	-0.7048443800530828	0.883261905346596	0.9959831367026315	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Recurrence	0	0.1508467127728546	-0.5977937696612063	0.8994871952069154	0.9648755368493378	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Second Malignancy	0	0.06163795012609796	-0.5302143181486293	0.6534902184008252	0.9970010952620019	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Second Malignancy-Deceased	0	0.10748875905758785	-0.4488222957850206	0.6637998139001963	0.9697249325411184	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Diagnosis-Deceased	0	0.48060188266868975	0.00617822103273219	0.9550255443046474	0.046592290531122016	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Deceased	0	0.6242166809530554	-0.12591299237028009	1.374346354276391	0.12157883998644203	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Progressive-Deceased	0	0.7084326364078778	0.15212158156526934	1.2647436912504864	0.011227573792547463	0.5613786896273731	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Diagnosis-Second Malignancy	0	0.3731131236111019	-0.2765182296194288	1.0227444768416325	0.4011300792048925	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Second Malignancy	0	0.5167279218954675	-0.354843997787719	1.3882998415786538	0.3723537365873719	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Progressive-Second Malignancy	0	0.6009438773502899	-0.11069161510364656	1.3125793698042263	0.11412258612571136	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Diagnosis	0	0.14361479828436563	-0.6781110879819785	0.9653406845507098	0.9788997994317798	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Progressive-Diagnosis	0	0.22783075373918804	-0.42180059949134263	0.8774621069697187	0.7944714547701068	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Progressive-Recurrence	0	0.08421595545482241	-0.7873559642283641	0.9557878751380089	0.9977568737969073	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Second Malignancy-Deceased	0	0.019788877045062297	-0.20836393892461735	0.24794169301474195	0.9985271103550417	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Progressive-Deceased	0	0.17782883211418185	-0.0503239838554978	0.4059816480838615	0.1586687882621306	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Deceased	0	0.2659076417798589	0.07133826656671713	0.4604770169930007	0.006778088258589388	0.3389044129294694	TRUE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Deceased	0	0.32126098800970054	0.013619793714981843	0.6289021823044192	0.039310808259527374	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Progressive-Second Malignancy	0	0.15803995506911955	-0.13381410775059316	0.44989401788883226	0.4551012591853355	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Second Malignancy	0	0.24611876473479663	-0.020306324775014123	0.5125438542446074	0.07529001892016185	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Second Malignancy	0	0.3014721109646382	-0.0559746556686036	0.65891887759788	0.11474230015858633	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Progressive	0	0.08807880966567708	-0.17834627984413368	0.35450389917548786	0.8258499329147276	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Progressive	0	0.1434321558955187	-0.21401461073772313	0.5008789225287605	0.7080802987236017	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Recurrence-Diagnosis	0	0.055353346229841616	-0.2816506972362525	0.39235738969593575	0.9831843770447583	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Deceased-Second Malignancy	0	0.20434630874059614	-0.07766398051947879	0.4863565980006711	0.20724559461010705	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Diagnosis-Second Malignancy	0	0.35370935962748146	0.024392290980000453	0.6830264282749625	0.03341123557603343	1	FALSE	FALSE
