hallmark_name	term	comparison	null.value	pathway_score_difference	conf.low	conf.high	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	tumor_descriptor	Recurrence-Deceased	0	0.30715716712160746	-0.14095074715970024	0.7552650814029152	0.25697037954136936	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Progressive-Deceased	0	0.34529702960661574	-0.06151384138814281	0.7521079006013742	0.11611547383843213	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Deceased	0	0.4209799609797985	0.014169089985039962	0.827790831974557	0.04070908282818897	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Progressive-Recurrence	0	0.03813986248500828	-0.42211409838027103	0.4983938233502876	0.9956274286993054	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Recurrence	0	0.11382279385819108	-0.3464311670070882	0.5740767547234704	0.9019869718507665	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	tumor_descriptor	Diagnosis-Progressive	0	0.0756829313731828	-0.3444695295385063	0.49583539228487183	0.9586000277458201	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Diagnosis-Deceased	0	0.07617252202230429	-0.13357049404719518	0.28591553809180376	0.748078046646647	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Progressive-Deceased	0	0.08068889132592783	-0.12905412474357164	0.2904319073954273	0.7138897258256456	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Deceased	0	0.14064944717162126	-0.09038544438904494	0.37168433873228746	0.3541630280629283	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Progressive-Diagnosis	0	0.004516369303623535	-0.21210528622183944	0.2211380248290865	0.9999288965976765	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Diagnosis	0	0.06447692514931697	-0.1728202092015024	0.30177405950013636	0.87491051023824	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	tumor_descriptor	Recurrence-Progressive	0	0.05996055584569343	-0.17733657850512594	0.2972576901965128	0.8963077845273691	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Progressive-Deceased	0	0.17334417205391126	-0.22913050871948895	0.5758188528273115	0.6379367648088083	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Recurrence-Deceased	0	0.19443032066610905	-0.248901218905082	0.6377618602373001	0.6247125553430263	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Deceased	0	0.3288042988683773	-0.0736703819050229	0.7312789796417776	0.13699407573157096	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Recurrence-Progressive	0	0.021086148612197795	-0.4342619730370218	0.47643427026141744	0.9992252145828124	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Progressive	0	0.15546012681446605	-0.26021393609367405	0.5711341897226061	0.7310368746404126	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	tumor_descriptor	Diagnosis-Recurrence	0	0.13437397820226826	-0.32097414344695135	0.5897220998514878	0.8459917669307151	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Deceased-Diagnosis	0	0.029799938989140295	-0.3755434059925819	0.4351432839708625	0.9969322650963349	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Progressive-Diagnosis	0	0.1278260070260157	-0.290810799536709	0.5464628135887404	0.8324867540179101	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Diagnosis	0	0.17046522730898817	-0.28812841740367406	0.6290588720216503	0.7346556264457789	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Progressive-Deceased	0	0.09802606803687541	-0.3073172769448468	0.5033694130185976	0.9075943613724518	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Deceased	0	0.14066528831984787	-0.30582612535210474	0.5871567019918005	0.8192382260229689	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	tumor_descriptor	Recurrence-Progressive	0	0.042639220282972456	-0.4159544244296898	0.5012328649956347	0.9938588680826139	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Deceased-Recurrence	0	0.015723198120638507	-0.28690331566141464	0.3183497119026916	0.9989077011857901	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Progressive-Recurrence	0	0.09529338514967567	-0.21553587537439156	0.4061226456737429	0.8308188922948622	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Recurrence	0	0.10345739813476122	-0.207371862389306	0.41428665865882847	0.7939124497448735	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Progressive-Deceased	0	0.07957018702903718	-0.19516666035567282	0.35430703441374717	0.8530130697315859	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Deceased	0	0.08773420001412272	-0.18700264737058728	0.36247104739883274	0.8132479483446455	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	tumor_descriptor	Diagnosis-Progressive	0	0.008164012985085546	-0.2755829828843839	0.291911008854555	0.9998133659159201	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Recurrence-Deceased	0	0.16855532262230227	-0.08649333762210515	0.4236039828667097	0.2859415898072454	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Progressive-Deceased	0	0.17037181263843587	-0.061171894386873676	0.4019155196637454	0.20419372126170843	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Diagnosis-Deceased	0	0.2102701590552512	-0.021273547970058343	0.4418138660805607	0.08431375150923515	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Progressive-Recurrence	0	0.0018164900161335984	-0.26014531058973456	0.26377829062200175	0.9999973808659914	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Diagnosis-Recurrence	0	0.04171483643294892	-0.22024696417291922	0.3036766370388171	0.9707519642220321	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	tumor_descriptor	Diagnosis-Progressive	0	0.03989834641681532	-0.19923896591069218	0.2790356587443228	0.9666221791280082	1	FALSE	FALSE
HALLMARK_APOPTOSIS	tumor_descriptor	Progressive-Deceased	0	0.013992530748031959	-0.26500589779954764	0.2929909592956116	0.999016935180316	1	FALSE	FALSE
HALLMARK_APOPTOSIS	tumor_descriptor	Recurrence-Deceased	0	0.0870850994889521	-0.220235606072599	0.3944058050505032	0.8608472030238224	1	FALSE	FALSE
HALLMARK_APOPTOSIS	tumor_descriptor	Diagnosis-Deceased	0	0.09571104097966335	-0.18328738756791627	0.37470946952724293	0.7788311627449074	1	FALSE	FALSE
HALLMARK_APOPTOSIS	tumor_descriptor	Recurrence-Progressive	0	0.07309256874092014	-0.2425581204852943	0.38874325796713455	0.9176569378038	1	FALSE	FALSE
HALLMARK_APOPTOSIS	tumor_descriptor	Diagnosis-Progressive	0	0.08171851023163139	-0.2064298277371195	0.3698668482003823	0.860562661790907	1	FALSE	FALSE
HALLMARK_APOPTOSIS	tumor_descriptor	Diagnosis-Recurrence	0	0.008625941490711244	-0.3070247477355032	0.32427663071692564	0.999840048916502	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	tumor_descriptor	Progressive-Deceased	0	0.18799100689413284	-0.1803124104633072	0.5562944242515728	0.5045841101581076	1	FALSE	FALSE
