hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.28979985844190514	0.18316290665242252	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	0.11194964853893308	0.2159079244564608	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.15134625581189198	0.40072949528121515	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	0.051422269995203496	0.8249433800980789	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Diagnosis	-0.10845127159236262	0.3815887645779381	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Diagnosis	-0.03818772155896573	0.6411655313835369	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Diagnosis	0.03350340542306996	0.8736517097653811	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Diagnosis	0.051844757250371354	0.6442363148027084	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Deceased-Diagnosis	-0.20361476128292333	0.3247403355534786	1	FALSE	FALSE
HALLMARK_COAGULATION	Deceased-Diagnosis	0.060573345530294365	0.4335728169708859	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Deceased-Diagnosis	0.08616885212129122	0.5819515188245639	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Deceased-Diagnosis	-0.47144931621874964	0.0801187075396197	1	FALSE	FALSE
HALLMARK_E2F_TARGETS	Deceased-Diagnosis	-0.28443048754467687	0.338209560563864	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Deceased-Diagnosis	0.022994437862729422	0.9043520314845868	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Deceased-Diagnosis	-0.022063518263076648	0.8556900805062477	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Deceased-Diagnosis	-0.00515827834577906	0.9613571623200662	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Deceased-Diagnosis	-0.16919919296733824	0.30040514729997037	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Deceased-Diagnosis	-0.302830850621589	0.28767719371504163	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Deceased-Diagnosis	-0.19416429486761377	0.3176421762860113	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Deceased-Diagnosis	-0.03194814302647414	0.5054464002941103	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Deceased-Diagnosis	-0.0977200344570201	0.3629245929963585	1	FALSE	FALSE
HALLMARK_HYPOXIA	Deceased-Diagnosis	-0.09402878797968264	0.651266443242622	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Deceased-Diagnosis	0.012668136593684869	0.9186923378734135	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	Deceased-Diagnosis	0.3179105361883465	0.17120445718325294	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	Deceased-Diagnosis	0.2899888233315182	0.19437377172970027	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	Deceased-Diagnosis	0.33615998180834084	0.15340148150645172	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	Deceased-Diagnosis	0.3052199679065088	0.11633774792112728	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Deceased-Diagnosis	0.06467074470907805	0.3679805951013707	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Deceased-Diagnosis	0.14644491777921023	0.4477013065813088	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Deceased-Diagnosis	-0.30414557478677345	0.11779312914430229	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Deceased-Diagnosis	-0.2346058498027811	0.33022433584658095	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Deceased-Diagnosis	-0.4273975770633546	0.11590514570113908	1	FALSE	FALSE
