hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Progressive-Diagnosis	0.004750104773379837	0.9999755742285309	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Diagnosis	-0.07871403648739739	0.4503194558016491	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.271476339314908	8.136180368323309e-7	4.0680901841616546e-5	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Second Malignancy-Diagnosis	-0.026344084350755304	0.9997686322963256	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Progressive	-0.08346414126077722	0.27375015349115517	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Progressive	-0.2762264440882878	1.976306518436388e-8	9.88153259218194e-7	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Second Malignancy-Progressive	-0.03109418912413514	0.9995348469853277	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Recurrence	-0.19276230282751058	1.7606804205383408e-4	0.008803402102691704	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Second Malignancy-Recurrence	0.052369952136642084	0.9964089788265453	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Second Malignancy-Deceased	0.24513225496415267	0.45162765602385135	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Progressive-Diagnosis	-0.04803968101387951	0.6923709924901009	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Diagnosis	-0.07816471928404534	0.22338199654128887	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	-0.13829812307439943	0.003632167119550722	0.1816083559775361	TRUE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Diagnosis	-0.007652522010715257	0.9999957577978367	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Progressive	-0.030125038270165827	0.893278735902368	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Progressive	-0.09025844206051992	0.07067216319987402	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Progressive	0.04038715900316425	0.9967562650284898	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Recurrence	-0.06013340379035409	0.41263415624765776	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Recurrence	0.07051219727333008	0.9732458130391357	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Second Malignancy-Deceased	0.13064560106368417	0.7915892524869413	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Progressive-Diagnosis	-0.1106908165854946	0.22018787927322647	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Diagnosis	-0.12438835767918018	0.1310445071755577	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.25311772236066776	6.172544575966388e-5	0.003086272287983194	TRUE	TRUE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Diagnosis	0.062188808719543576	0.9957025568808768	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Progressive	-0.01369754109368558	0.9984093820557769	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Progressive	-0.1424269057751732	0.032010131200528424	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Progressive	0.17287962530503817	0.8281525976385092	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Recurrence	-0.1287293646814876	0.07002006355690182	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Recurrence	0.18657716639872374	0.7849546288081466	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Second Malignancy-Deceased	0.31530653108021134	0.31055922176290907	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Progressive-Diagnosis	0.05604124715854808	0.9286073998854577	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Diagnosis	-0.07635098133957993	0.8100795137618491	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	-0.02139498030819853	0.9982805574169696	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Diagnosis	-0.20108315703273877	0.8901516592258825	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Progressive	-0.132392228498128	0.21543920459510146	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Progressive	-0.07743622746674661	0.75301680479374	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Progressive	-0.25712440419128685	0.7603112018043929	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Recurrence	0.0549560010313814	0.9159240649777338	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Recurrence	-0.12473217569315884	0.9786432607110523	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Second Malignancy-Deceased	-0.17968817672454024	0.9226450645338902	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Progressive-Diagnosis	-0.0457716842772714	0.6997458270994814	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Diagnosis	-0.08020199260566828	0.1686976641281165	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Diagnosis	-0.09116209336659518	0.10077913014129403	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Second Malignancy-Diagnosis	-0.16050121880520446	0.608649639677896	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Progressive	-0.03443030832839688	0.8167083159457963	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Progressive	-0.045390409089323784	0.6461547120053046	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Second Malignancy-Progressive	-0.11472953452793305	0.8394340388325582	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Recurrence	-0.010960100760926905	0.9974248066616098	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Second Malignancy-Recurrence	-0.08029922619953617	0.9509042047170109	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Second Malignancy-Deceased	-0.06933912543860926	0.9713062978955421	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Progressive-Diagnosis	-0.06529906184040188	0.6771057747450757	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Recurrence-Diagnosis	-0.07556904375334604	0.5478711439735893	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Diagnosis	-0.10753238394726741	0.2220612720280707	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Second Malignancy-Diagnosis	-0.3531241322515329	0.16022942826299968	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Recurrence-Progressive	-0.010269981912944159	0.9993502596659143	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Progressive	-0.04223332210686553	0.8886181386876146	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Second Malignancy-Progressive	-0.28782507041113103	0.338126628719313	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Deceased-Recurrence	-0.031963340193921365	0.9577074416024995	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Second Malignancy-Recurrence	-0.27755508849818683	0.37612191006447293	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Second Malignancy-Deceased	-0.2455917483042655	0.5063832602565583	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Progressive-Diagnosis	-0.033150272990441265	0.9665047149347537	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Recurrence-Diagnosis	-0.11063599239588945	0.20092503041205467	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Diagnosis	-0.16428432831348677	0.018405485742310157	0.9202742871155078	FALSE	FALSE
HALLMARK_APOPTOSIS	Second Malignancy-Diagnosis	-0.09040173166066269	0.9803123732760108	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Recurrence-Progressive	-0.07748571940544818	0.4406253790346879	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Progressive	-0.1311340553230455	0.04935832583210731	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Second Malignancy-Progressive	-0.057251458670221425	0.9963962933388767	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Deceased-Recurrence	-0.05364833591759732	0.7930720502827604	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Second Malignancy-Recurrence	0.02023426073522676	0.9999407703113026	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Second Malignancy-Deceased	0.07388259665282408	0.9905313321751725	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Progressive-Diagnosis	0.010535922902403683	0.9991937676315106	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Recurrence-Diagnosis	-0.08423273865870523	0.29434489626642557	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Diagnosis	-0.25700053702787273	3.6660790314613223e-7	1.833039515730661e-5	TRUE	TRUE
HALLMARK_BILE_ACID_METABOLISM	Second Malignancy-Diagnosis	-0.07527657278130517	0.9810955045098021	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Recurrence-Progressive	-0.09476866156110891	0.1048966686695092	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Progressive	-0.2675364599302764	3.3525253684274503e-9	1.6762626842137252e-7	TRUE	TRUE
HALLMARK_BILE_ACID_METABOLISM	Second Malignancy-Progressive	-0.08581249568370886	0.9682398550010166	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Deceased-Recurrence	-0.17276779836916753	2.7827768306032397e-4	0.013913884153016198	TRUE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Second Malignancy-Recurrence	0.008956165877400057	0.9999954484739927	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Second Malignancy-Deceased	0.1817239642465676	0.6599126039137493	1	FALSE	FALSE
