hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	0.4485343293702488	0.7203670503538308	1	FALSE
HALLMARK_ALLOGRAFT_REJECTION	5.841014371158253	0.003280519758850993	0.16402598794254963	FALSE
HALLMARK_ANDROGEN_RESPONSE	3.795339648015355	0.021607299623933547	1	FALSE
HALLMARK_ANGIOGENESIS	3.076448305219302	0.044385503343807746	1	FALSE
HALLMARK_APICAL_JUNCTION	2.19735927769822	0.11142412708819822	1	FALSE
HALLMARK_APICAL_SURFACE	2.157701186115952	0.11625655372618782	1	FALSE
HALLMARK_APOPTOSIS	3.940473858844848	0.018754154192174338	0.9377077096087169	FALSE
HALLMARK_BILE_ACID_METABOLISM	0.7684410344624781	0.5217324538753336	1	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.4384577243039962	0.2534313933649247	1	FALSE
HALLMARK_COAGULATION	2.8438400897401057	0.05639260355452096	1	FALSE
HALLMARK_COMPLEMENT	8.11037903811352	5.204040847865578e-4	0.02602020423932789	FALSE
HALLMARK_DNA_REPAIR	1.1150633836230914	0.3602835042106403	1	FALSE
HALLMARK_E2F_TARGETS	1.2004513891618318	0.32841544801540423	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.011389025033585	0.04744468603218589	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	1.775915963099528	0.17551497992387893	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	1.9587860861548205	0.1439908987184873	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	0.4190907195203244	0.7407515922516444	1	FALSE
HALLMARK_G2M_CHECKPOINT	1.053941399814184	0.38489010126555956	1	FALSE
HALLMARK_GLYCOLYSIS	1.2308788129050794	0.3177324920428835	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	1.9233734307525465	0.14960537066318555	1	FALSE
HALLMARK_HEME_METABOLISM	0.5587519114676559	0.6468072470267809	1	FALSE
HALLMARK_HYPOXIA	1.2992467396963399	0.2949516618469884	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	4.881894135558396	0.007710983547406077	0.38554917737030386	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	6.6983540508220845	0.0015908066176872383	0.07954033088436191	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	7.149358427046476	0.0011026086940524409	0.05513043470262204	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	4.5264493877855045	0.010721128637489977	0.5360564318744989	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	5.641881003963498	0.0039016976424545565	0.19508488212272782	FALSE
HALLMARK_KRAS_SIGNALING_DN	0.17682009062355375	0.9111639023958527	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	6.856089628549474	0.00139789006017139	0.0698945030085695	FALSE
HALLMARK_MITOTIC_SPINDLE	0.07366205090906691	0.9736084052682235	1	FALSE
HALLMARK_MTORC1_SIGNALING	0.7094160849729234	0.5548205575541336	1	FALSE
HALLMARK_MYC_TARGETS_V1	0.8157346396569485	0.4964353967398658	1	FALSE
HALLMARK_MYC_TARGETS_V2	1.7080009095206328	0.18895303021253715	1	FALSE
HALLMARK_MYOGENESIS	1.1690041318862525	0.3398224149936775	1	FALSE
HALLMARK_NOTCH_SIGNALING	0.6267747147956529	0.6039641832096987	1	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.7790688122318181	0.5159538056111111	1	FALSE
HALLMARK_P53_PATHWAY	1.742071154609496	0.18208516908755434	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	1.4560864177039994	0.24860679365047972	1	FALSE
HALLMARK_PEROXISOME	0.2803390772834543	0.8390966681286386	1	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.8050810422419191	0.502040016544988	1	FALSE
HALLMARK_PROTEIN_SECRETION	1.4229617341774408	0.25774952040368504	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.2014792832727526	0.32804892767281774	1	FALSE
HALLMARK_SPERMATOGENESIS	1.1736715738982255	0.33810548458119727	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	2.9074751317718635	0.05280095587325101	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.8236927322205307	0.021015650262822722	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.02778759575433617	0.9936022355733065	1	FALSE
HALLMARK_UV_RESPONSE_DN	1.8472724219937098	0.16244626698629575	1	FALSE
HALLMARK_UV_RESPONSE_UP	2.857991094394252	0.055572235233304026	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.8704002789403659	0.4685286404268726	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	3.9098570024916137	0.019320876790823047	0.9660438395411524	FALSE
