hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	0.3635164990348741	0.7076173225288406	1	FALSE
HALLMARK_ALLOGRAFT_REJECTION	0.47007189741018607	0.6433448870514732	1	FALSE
HALLMARK_ANDROGEN_RESPONSE	0.4200025501391664	0.6725675842808487	1	FALSE
HALLMARK_ANGIOGENESIS	0.7902575464928765	0.49039539300531576	1	FALSE
HALLMARK_APICAL_JUNCTION	0.49513190761070985	0.629331144332467	1	FALSE
HALLMARK_APICAL_SURFACE	0.7892456429580882	0.4908004355919851	1	FALSE
HALLMARK_APOPTOSIS	1.4697043331150772	0.29314414504259506	1	FALSE
HALLMARK_BILE_ACID_METABOLISM	3.16792529959296	0.10477812316782678	1	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	4.529654352953282	0.054676307467909156	1	FALSE
HALLMARK_COAGULATION	0.7626061826519981	0.5016200860953967	1	FALSE
HALLMARK_COMPLEMENT	2.096636182797234	0.19341644183396295	1	FALSE
HALLMARK_DNA_REPAIR	1.1700846875610154	0.36441941672878475	1	FALSE
HALLMARK_E2F_TARGETS	1.636515109536221	0.261154888873989	1	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.404364107059669	0.6820434844907485	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	4.383642468111563	0.058303407041199636	1	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	4.424039034014167	0.05726971652870367	1	FALSE
HALLMARK_FATTY_ACID_METABOLISM	1.2170495902939256	0.351877589495319	1	FALSE
HALLMARK_G2M_CHECKPOINT	1.457002055259576	0.29578170552604577	1	FALSE
HALLMARK_GLYCOLYSIS	0.2585223038406817	0.7792524815774633	1	FALSE
HALLMARK_HEDGEHOG_SIGNALING	0.7728814822700003	0.4974107777065187	1	FALSE
HALLMARK_HEME_METABOLISM	1.2131681865357717	0.3528928618377814	1	FALSE
HALLMARK_HYPOXIA	0.25906718809520535	0.7788572135219878	1	FALSE
HALLMARK_IL2_STAT5_SIGNALING	1.1666071856686797	0.3653707664252388	1	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	2.3483130523470686	0.1658177485354529	1	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	3.266510066758487	0.09953173905501353	1	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	2.5246559688089794	0.149442895318522	1	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.8448994156941463	0.22722168527353545	1	FALSE
HALLMARK_KRAS_SIGNALING_DN	0.5944913765836142	0.5774817880281634	1	FALSE
HALLMARK_KRAS_SIGNALING_UP	0.649597518542097	0.5510832890453902	1	FALSE
HALLMARK_MITOTIC_SPINDLE	0.761782720114664	0.5019593990143709	1	FALSE
HALLMARK_MTORC1_SIGNALING	0.11196209249359951	0.8956472816041132	1	FALSE
HALLMARK_MYC_TARGETS_V1	1.943599610837858	0.21312605442331495	1	FALSE
HALLMARK_MYC_TARGETS_V2	1.8396707422828245	0.22800138319638724	1	FALSE
HALLMARK_MYOGENESIS	1.5226030574188871	0.2824796437482045	1	FALSE
HALLMARK_NOTCH_SIGNALING	9.088186050549416	0.011333580130321944	0.5666790065160972	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.18706210953832061	0.8334058950102785	1	FALSE
HALLMARK_P53_PATHWAY	1.4625498910067205	0.29462598964059533	1	FALSE
HALLMARK_PANCREAS_BETA_CELLS	0.6316731254758662	0.5594964196268416	1	FALSE
HALLMARK_PEROXISOME	0.10675477025583319	0.9001813339504378	1	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.06227947533537849	0.9401349432888537	1	FALSE
HALLMARK_PROTEIN_SECRETION	0.02745873359239271	0.9730190854476723	1	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.45140068858493054	0.6540476748035914	1	FALSE
HALLMARK_SPERMATOGENESIS	0.3386260626815418	0.7238070825559557	1	FALSE
HALLMARK_TGF_BETA_SIGNALING	0.7363450641002681	0.51258808715584	1	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	4.994936603380892	0.04489289967075865	1	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.6543067071206635	0.5488999692803272	1	FALSE
HALLMARK_UV_RESPONSE_DN	0.1992840421039323	0.8238085189115796	1	FALSE
HALLMARK_UV_RESPONSE_UP	1.291356287494588	0.333145171272214	1	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.035453021300933474	0.9653402344827732	1	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	2.4949427517280984	0.15205143197585408	1	FALSE
