hallmark_name	anova_f_statistic	anova_p_value	anova_p_value_bonferroni	significant_anova
HALLMARK_ADIPOGENESIS	4.60436536946338	1.0377842570287612e-6	5.188921285143806e-5	TRUE
HALLMARK_ALLOGRAFT_REJECTION	8.578368642282426	3.0360726516076642e-12	1.5180363258038322e-10	TRUE
HALLMARK_ANDROGEN_RESPONSE	3.769234559448921	2.2928070543555316e-5	0.001146403527177766	TRUE
HALLMARK_ANGIOGENESIS	3.233745601055296	1.7740355568137477e-4	0.008870177784068739	TRUE
HALLMARK_APICAL_JUNCTION	3.96422934585358	1.1000223753361206e-5	5.500111876680603e-4	TRUE
HALLMARK_APICAL_SURFACE	6.472474237615189	1.736704949882318e-9	8.68352474941159e-8	TRUE
HALLMARK_APOPTOSIS	5.652505939914289	2.6183840812105315e-8	1.3091920406052658e-6	TRUE
HALLMARK_BILE_ACID_METABOLISM	7.099423535801221	2.398356816387203e-10	1.1991784081936015e-8	TRUE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	4.529385073939534	1.362545012564549e-6	6.812725062822745e-5	TRUE
HALLMARK_COAGULATION	5.535031548989053	3.908294440914585e-8	1.954147220457292e-6	TRUE
HALLMARK_COMPLEMENT	7.753346915128639	3.304565630154227e-11	1.6522828150771133e-9	TRUE
HALLMARK_DNA_REPAIR	2.7793675015831165	0.0010267306537371944	0.05133653268685972	FALSE
HALLMARK_E2F_TARGETS	4.192218216533417	4.70144707560473e-6	2.350723537802365e-4	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.4444598175071395	7.89594072294913e-5	0.003947970361474565	TRUE
HALLMARK_ESTROGEN_RESPONSE_EARLY	7.096751822537008	2.418270113373257e-10	1.2091350566866284e-8	TRUE
HALLMARK_ESTROGEN_RESPONSE_LATE	7.238064937183482	1.5646158123057406e-10	7.823079061528704e-9	TRUE
HALLMARK_FATTY_ACID_METABOLISM	3.5707285678655736	4.8733762123859826e-5	0.0024366881061929913	TRUE
HALLMARK_G2M_CHECKPOINT	4.158927837867811	5.3195041850762905e-6	2.659752092538145e-4	TRUE
HALLMARK_GLYCOLYSIS	3.8468878634769723	1.7100403731270724e-5	8.550201865635362e-4	TRUE
HALLMARK_HEDGEHOG_SIGNALING	5.451178764392679	5.2113769777780025e-8	2.6056884888890014e-6	TRUE
HALLMARK_HEME_METABOLISM	5.021656318409953	2.330761870429628e-7	1.1653809352148139e-5	TRUE
HALLMARK_HYPOXIA	2.4528388877433795	0.0036135939164494133	0.18067969582247068	FALSE
HALLMARK_IL2_STAT5_SIGNALING	5.4972274732979445	4.4488125368976735e-8	2.2244062684488365e-6	TRUE
HALLMARK_IL6_JAK_STAT3_SIGNALING	6.20666409169518	4.119967579141343e-9	2.0599837895706717e-7	TRUE
HALLMARK_INFLAMMATORY_RESPONSE	5.464117689115759	4.9845540276391034e-8	2.4922770138195516e-6	TRUE
HALLMARK_INTERFERON_ALPHA_RESPONSE	7.736004634042891	3.479251665344646e-11	1.7396258326723231e-9	TRUE
HALLMARK_INTERFERON_GAMMA_RESPONSE	6.800112465886984	6.110367460771214e-10	3.055183730385607e-8	TRUE
HALLMARK_KRAS_SIGNALING_DN	2.938287577165459	5.552612510692513e-4	0.027763062553462562	FALSE
HALLMARK_KRAS_SIGNALING_UP	4.422852212343219	2.0101244031765472e-6	1.0050622015882736e-4	TRUE
HALLMARK_MITOTIC_SPINDLE	2.1440791238802897	0.011662982255375398	0.5831491127687699	FALSE
HALLMARK_MTORC1_SIGNALING	1.956058286955698	0.023401205837280874	1	FALSE
HALLMARK_MYC_TARGETS_V1	2.9948672250410735	4.4613530355709614e-4	0.022306765177854807	FALSE
HALLMARK_MYC_TARGETS_V2	3.1619542783218004	2.3396972483629702e-4	0.01169848624181485	FALSE
HALLMARK_MYOGENESIS	4.258538760632057	3.678327972372015e-6	1.8391639861860075e-4	TRUE
HALLMARK_NOTCH_SIGNALING	7.114801170803523	2.2869510608615689e-10	1.1434755304307845e-8	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	2.2628999781185497	0.007453946918848162	0.3726973459424081	FALSE
HALLMARK_P53_PATHWAY	6.815707582962952	5.81717096232699e-10	2.908585481163495e-8	TRUE
HALLMARK_PANCREAS_BETA_CELLS	3.765597621231884	2.32457277937129e-5	0.001162286389685645	TRUE
HALLMARK_PEROXISOME	3.8394598037248704	1.7586132623305073e-5	8.793066311652537e-4	TRUE
