hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ADIPOGENESIS	Progressive-Diagnosis	-0.032981366769412684	0.9146964615549695	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Recurrence-Diagnosis	-0.08602903953890784	0.44061762264466897	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Diagnosis	-0.2989504404877159	1.7626437687212615e-7	8.813218843606307e-6	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Recurrence-Progressive	-0.05304767276949515	0.7945525294680352	1	FALSE	FALSE
HALLMARK_ADIPOGENESIS	Deceased-Progressive	-0.2659690737183032	4.049760473856523e-6	2.0248802369282615e-4	TRUE	TRUE
HALLMARK_ADIPOGENESIS	Deceased-Recurrence	-0.21292140094880804	0.0017182908900795768	0.08591454450397884	TRUE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Progressive-Diagnosis	-0.035619687084466056	0.815786422763636	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Diagnosis	-0.05481155258468473	0.6319457705701889	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Diagnosis	-0.13459666749096588	0.005627144580213406	0.2813572290106703	TRUE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Recurrence-Progressive	-0.019191865500218674	0.9757405790250135	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Progressive	-0.09897698040649983	0.07217114699780636	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Deceased-Recurrence	-0.07978511490628115	0.3039094234958345	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Progressive-Diagnosis	-0.08632531210673705	0.4511946324888809	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Diagnosis	-0.1068440074808208	0.37140462591287393	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Diagnosis	-0.28017533436188397	2.1662529000265884e-5	0.0010831264500132942	TRUE	TRUE
HALLMARK_ANDROGEN_RESPONSE	Recurrence-Progressive	-0.020518695374083754	0.9896858120871117	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Progressive	-0.19385002225514691	0.005991583786330024	0.2995791893165012	TRUE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Deceased-Recurrence	-0.17333132688106317	0.04578577903885417	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Progressive-Diagnosis	0.049865476503442696	0.8987822911812509	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Diagnosis	-0.09366999649640578	0.6578403801909234	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Diagnosis	-0.09626040652039347	0.5241450343159073	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Recurrence-Progressive	-0.14353547299984848	0.3014212522134033	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Progressive	-0.14612588302383617	0.17564008036433187	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Deceased-Recurrence	-0.002590410023987688	0.9999880542805666	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Progressive-Diagnosis	-0.05078888154558346	0.6238945482243171	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Diagnosis	-0.06562638523655906	0.5166061075077966	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Diagnosis	-0.13126131992039294	0.01059053447575875	0.5295267237879375	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Recurrence-Progressive	-0.014837503690975591	0.9896871697545706	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Progressive	-0.08047243837480947	0.22285757596791878	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Deceased-Recurrence	-0.06563493468383388	0.5109550869907937	1	FALSE	FALSE
